"naics","employment_march","establishments","payroll_quarter1","year"
"334413",104406,862,3163682000,2014
"334416",18972,397,235661000,2014
"334417",19580,234,317418000,2014
"334418",58215,896,730301000,2014
"334419",46891,1114,676742000,2014
"334510",66495,731,1420254000,2014
"334511",125881,575,2979696000,2014
"334512",11591,287,223186000,2014
"334513",37997,864,640683000,2014
"334514",14707,196,229531000,2014
"334515",33748,831,779269000,2014
"334516",41423,680,935604000,2014
"334517",15654,167,365597000,2014
"334519",38301,926,710645000,2014
"334613",1159,76,21268000,2014
"334614",10525,456,133885000,2014
"335110",4626,75,75844000,2014
"335121",6660,320,69111000,2014
"335122",17836,427,219495000,2014
"335129",12803,286,169727000,2014
"335210",10024,141,135281000,2014
"335221",12041,88,131341000,2014
"335222",8577,29,115673000,2014
"335224",NA,5,NA,2014
"335228",9672,26,118578000,2014
"335311",18873,256,234851000,2014
"335312",31042,459,423575000,2014
"335313",33117,531,464155000,2014
"335314",34196,912,520105000,2014
"335911",19203,143,259653000,2014
"335912",5899,64,106682000,2014
"335921",4720,96,63077000,2014
"335929",21755,271,287755000,2014
"335931",25860,408,340169000,2014
"335932",15171,163,200328000,2014
"335991",8442,153,122396000,2014
"335999",28758,844,518212000,2014
"336111",76315,181,1491788000,2014
"336112",67119,76,1552883000,2014
"336120",27116,79,400159000,2014
"336211",42508,760,477701000,2014
"336212",29981,408,310633000,2014
"336213",10188,55,109161000,2014
"336214",45788,675,479095000,2014
"336310",53655,858,877566000,2014
"336320",58310,688,779490000,2014
"336330",31681,253,392325000,2014
"336340",21923,186,275452000,2014
"336350",65767,491,1087223000,2014
"336360",57697,394,603591000,2014
"336370",91286,771,1233034000,2014
"336390",131737,1437,1520028000,2014
"336411",167494,314,4609607000,2014
"336412",63839,445,1309041000,2014
"336413",115203,888,2248811000,2014
"336414",42349,40,1170561000,2014
"336415",12339,30,314140000,2014
"336419",5225,55,108984000,2014
"336510",30612,248,454389000,2014
"336611",106734,678,1708729000,2014
"336612",31953,846,301186000,2014
"336991",11846,451,141476000,2014
"336992",7271,68,138704000,2014
"336999",12962,405,162682000,2014
"337110",87421,6533,749965000,2014
"337121",59759,1138,474838000,2014
"337122",30283,2268,229895000,2014
"337124",9212,301,88183000,2014
"337125",3078,198,27498000,2014
"337127",24845,679,259100000,2014
"337211",14028,372,133656000,2014
"337212",38245,1955,407448000,2014
"337214",22209,244,308064000,2014
"337215",34011,1058,341782000,2014
"337910",20964,429,193659000,2014
"337920",10437,346,106784000,2014
"339112",102548,1352,1760505000,2014
"339113",96064,2060,1739523000,2014
"339114",15590,683,230590000,2014
"339115",24910,551,414009000,2014
"339116",42622,6412,407928000,2014
"339910",25652,2143,260206000,2014
"339920",37128,1704,435578000,2014
"339930",6215,560,56550000,2014
"339940",10701,515,111630000,2014
"339950",70971,5502,767205000,2014
"339991",29629,587,377867000,2014
"339992",12143,605,125587000,2014
"339993",3908,133,45535000,2014
"339994",9364,193,103364000,2014
"339995",NA,106,NA,2014
"339999",49683,3411,575882000,2014
"423110",117248,6450,1788858000,2014
"423120",205598,13694,2550062000,2014
"423130",36271,2561,428143000,2014
"423140",17355,1785,154181000,2014
"423210",63942,5619,899710000,2014
"423220",84076,6672,1121232000,2014
"423310",104976,6967,1380537000,2014
"423320",29181,3462,358960000,2014
"423330",36128,3170,532270000,2014
"423390",36894,3329,468992000,2014
"423410",13638,889,243081000,2014
"423420",134384,8818,2019203000,2014
"423430",200859,9202,5797566000,2014
"423440",47643,4088,633513000,2014
"423450",199685,9499,5201628000,2014
"423460",22428,1150,299597000,2014
"423490",36198,2244,806619000,2014
"423510",150319,9812,2175525000,2014
"423520",3057,414,80480000,2014
"423610",194959,14378,3597378000,2014
"423620",49680,2671,821205000,2014
"423690",276081,12505,8122472000,2014
"423710",86458,6329,1205826000,2014
"423720",70374,6016,1122526000,2014
"423730",59244,5560,1003171000,2014
"423740",12959,1330,174958000,2014
"423810",89577,4825,1562787000,2014
"423820",108509,7701,1349179000,2014
"423830",380990,30316,6543695000,2014
"423840",93590,8128,1482562000,2014
"423850",47728,4546,576501000,2014
"423860",35734,2558,596304000,2014
"423910",58498,5763,764946000,2014
"423920",31843,2163,571137000,2014
"423930",113070,8943,1182824000,2014
"423940",48493,7751,653269000,2014
"423990",85087,9990,1093818000,2014
"424110",12168,966,219930000,2014
"424120",69546,4730,798524000,2014
"424130",65391,4414,1030430000,2014
"424210",298391,9964,10926198000,2014
"424310",24646,2994,308489000,2014
"424320",56354,3682,700880000,2014
"424330",92442,7959,1281473000,2014
"424340",28213,1621,554645000,2014
"424410",135672,2819,1904829000,2014
"424420",85307,3310,1055734000,2014
"424430",42128,2052,577371000,2014
"424440",9850,479,103999000,2014
"424450",46755,3323,728628000,2014
"424460",21155,2100,201642000,2014
"424470",44105,2332,500072000,2014
"424480",104874,4882,1116657000,2014
"424490",297364,13392,3740194000,2014
"424510",51136,4840,648486000,2014
"424520",5296,719,30523000,2014
"424590",6500,698,91345000,2014
"424610",32828,3106,530154000,2014
"424690",123673,9703,2317015000,2014
"424710",73355,4307,1328377000,2014
"424720",29793,2349,798842000,2014
"424810",109390,1945,1321032000,2014
"424820",84296,2542,1746602000,2014
"424910",94697,8545,1493720000,2014
"424920",49737,2059,519033000,2014
"424930",47673,3401,356949000,2014
"424940",48837,1453,584368000,2014
"424950",18736,1894,262248000,2014
"424990",78659,11519,877784000,2014
"425110",1990,427,38479000,2014
"425120",293036,44769,3496342000,2014
"441110",1056700,21329,12623573000,2014
"441120",138058,24845,1272442000,2014
"441210",36670,2597,361939000,2014
"441222",30312,4416,251071000,2014
"441228",66508,6860,537567000,2014
"441310",336152,37079,1999527000,2014
"441320",172740,20507,1480873000,2014
"442110",198220,23567,1668073000,2014
"442210",63011,10763,570982000,2014
"442291",6363,1819,43302000,2014
"442299",161479,14446,744049000,2014
"443141",61582,7762,470912000,2014
"443142",348220,38998,2223160000,2014
"444110",NA,6561,NA,2014
"444120",NA,6869,284774000,2014
"444130",138650,15331,788262000,2014
"444190",263645,30476,2711025000,2014
"444210",24528,3846,183114000,2014
"444220",119806,13868,760559000,2014
"445110",2577732,65975,13649147000,2014
"445120",127686,28408,507116000,2014
"445210",38110,5368,188333000,2014
"445220",11037,2015,58118000,2014
"445230",20112,2798,95871000,2014
"445291",19160,3109,75008000,2014
"445292",22086,3217,77479000,2014
"445299",42995,6084,145117000,2014
"445310",157910,33204,816737000,2014
"446110",703757,43742,6142563000,2014
"446120",130989,15997,580773000,2014
"446130",77874,12424,560838000,2014
"446191",42594,9916,214023000,2014
"446199",65470,10319,635037000,2014
"447110",756076,96473,3237130000,2014
"447190",148008,15110,805961000,2014
"448110",56654,7100,357963000,2014
"448120",354416,35915,1336560000,2014
"448130",84739,7351,259680000,2014
"448140",709401,28138,2650302000,2014
"448150",59521,8610,278571000,2014
"448190",116205,11270,495802000,2014
"448210",224093,25214,948589000,2014
"448310",125173,22655,986230000,2014
"448320",5851,984,54451000,2014
"451110",259059,21830,1262264000,2014
"451120",127999,8126,451701000,2014
"451130",42725,4666,143973000,2014
"451140",28700,3722,168758000,2014
"451211",92620,6888,307750000,2014
"451212",8570,1108,44490000,2014
"452111",422336,3279,2048705000,2014
"452112",610933,4619,2923354000,2014
"452910",1434227,5307,9409911000,2014
"452990",368787,39172,1407351000,2014
"453110",61170,13765,251785000,2014
"453210",80783,6823,447073000,2014
"453220",158853,23345,585252000,2014
"453310",194021,20012,816428000,2014
"453910",108695,9164,455228000,2014
"453920",16962,5056,246664000,2014
"453930",11106,2150,100211000,2014
"453991",39068,10645,172823000,2014
"453998",79899,17105,488228000,2014
"454111",210395,26400,2443178000,2014
"454112",NA,431,NA,2014
"454113",179580,5627,2576300000,2014
"454210",34710,3889,258641000,2014
"454310",73555,8677,869178000,2014
"454390",101018,20227,967515000,2014
"481111",382057,2072,6789532000,2014
"481112",10428,446,199884000,2014
"481211",27316,1555,585245000,2014
"481212",2906,173,49398000,2014
"481219",6092,627,101903000,2014
"483111",8646,332,179752000,2014
"483112",NA,56,NA,2014
"483113",20884,598,450721000,2014
"483114",2030,133,19265000,2014
"483211",19348,353,365787000,2014
"483212",2188,217,27518000,2014
"484110",185459,28035,1718030000,2014
"484121",470541,32786,4990321000,2014
"484122",259363,8307,3316029000,2014
"484210",94713,7858,705108000,2014
"484220",212501,29249,2236300000,2014
"484230",170030,10194,2094240000,2014
"485111",NA,24,NA,2014
"485112",3056,12,62461000,2014
"485113",46141,757,440593000,2014
"485119",2043,45,33710000,2014
"485210",13917,490,107453000,2014
"485310",33959,3340,196948000,2014
"485320",42395,4995,265530000,2014
"485410",219233,4176,1098260000,2014
"485510",33027,1347,211207000,2014
"485991",65713,2970,385386000,2014
"485999",19685,1526,111012000,2014
"486110",12315,771,422548000,2014
"486210",NA,2729,NA,2014
"486910",6471,630,229361000,2014
"486990",NA,59,23311000,2014
"487110",10319,688,61245000,2014
"487210",12740,1769,83322000,2014
"487990",2253,229,21181000,2014
"488111",NA,192,NA,2014
"488119",88074,1924,615370000,2014
"488190",85990,3719,1169777000,2014
"488210",36648,1428,452124000,2014
"488310",6769,351,99364000,2014
"488320",69830,482,1140552000,2014
"488330",12148,881,212052000,2014
"488390",11414,868,160234000,2014
"488410",56000,8581,446802000,2014
"488490",33888,2512,239121000,2014
"488510",238310,20008,3206349000,2014
"488991",14615,1262,109435000,2014
"488999",1545,326,13672000,2014
"492110",504456,9409,5523014000,2014
"492210",36060,4455,247365000,2014
"493110",650533,10377,6584501000,2014
"493120",44162,1182,474836000,2014
"493130",6713,634,71966000,2014
"493190",59574,2426,822834000,2014
"511110",209464,7385,2286600000,2014
"511120",110036,6068,2694183000,2014
"511130",65189,2630,1296602000,2014
"511140",24794,1010,459184000,2014
"511191",15687,99,155829000,2014
"511199",6257,709,82902000,2014
"511210",442246,9185,15453918000,2014
"512110",214596,14139,2599980000,2014
"512120",3135,378,57893000,2014
"512131",132607,4449,408121000,2014
"512132",948,219,2603000,2014
"512191",24853,2371,431328000,2014
"512199",1848,221,37216000,2014
"512210",925,372,12237000,2014
"512220",12524,393,265957000,2014
"512230",5999,734,103500000,2014
"512240",5398,1693,62055000,2014
"512290",2631,448,32009000,2014
"515111",11700,848,230092000,2014
"515112",82884,5862,1077537000,2014
"515120",119140,2148,2523375000,2014
"515210",53406,751,2152107000,2014
"517110",751325,34405,16916550000,2014
"517210",226860,10415,4937696000,2014
"517410",8270,497,242603000,2014
"517911",26489,2448,366198000,2014
"517919",30380,2670,804950000,2014
"518210",526302,13903,12766552000,2014
"519110",6754,471,156348000,2014
"519120",27136,2256,202460000,2014
"519130",199656,7638,9672441000,2014
"519190",15091,1532,288542000,2014
"521110",18788,58,471848000,2014
"522110",1572145,93336,37831552000,2014
"522120",130524,9191,2305192000,2014
"522130",263534,18451,3233724000,2014
"522190",NA,26,NA,2014
"522210",67340,1164,1754555000,2014
"522220",94405,4483,2958947000,2014
"522291",73442,12721,1348723000,2014
"522292",234042,12700,5715832000,2014
"522293",808,251,20531000,2014
"522294",21016,233,706189000,2014
"522298",67904,11200,1157710000,2014
"522310",36430,7244,574819000,2014
"522320",132083,4681,3282008000,2014
"522390",95396,17229,1114013000,2014
"523110",97157,4121,16580970000,2014
"523120",287704,38790,16313500000,2014
"523130",7577,810,589322000,2014
"523140",9589,1197,310712000,2014
"523210",6195,31,386688000,2014
"523910",36439,7425,1561832000,2014
"523920",277589,23622,25669873000,2014
"523930",99606,19959,4167177000,2014
"523991",49632,2669,1216635000,2014
"523999",20454,1161,768938000,2014
"524113",356810,9579,12656449000,2014
"524114",463265,5138,11284234000,2014
"524126",535497,13364,14513277000,2014
"524127",41709,3891,818494000,2014
"524128",27393,541,594913000,2014
"524130",14089,367,1039163000,2014
"524210",667980,132891,10611440000,2014
"524291",35763,4211,579674000,2014
"524292",189953,4659,2766869000,2014
"524298",36914,2500,715496000,2014
"525910",1127,161,48722000,2014
"525990",6204,896,279179000,2014
"531110",324667,66041,2947007000,2014
"531120",167727,33330,2874640000,2014
"531130",39272,15859,246434000,2014
"531190",32450,8858,257174000,2014
"531210",276848,96430,4095162000,2014
"531311",423271,44894,3975749000,2014
"531312",140848,17640,2267695000,2014
"531320",33381,13162,371655000,2014
"531390",58111,14984,1010405000,2014
"532111",NA,9782,NA,2014
"532112",7359,536,143993000,2014
"532120",52092,5309,583212000,2014
"532210",NA,7075,NA,2014
"532220",6611,1078,35708000,2014
"532230",16765,2406,102251000,2014
"532291",32736,3308,330487000,2014
"532292",8419,2037,44878000,2014
"532299",40772,4484,290308000,2014
"532310",18407,2890,153607000,2014
"532411",4590,666,220310000,2014
"532412",64397,4686,1078312000,2014
"532420",6532,667,105789000,2014
"532490",105175,8451,1350647000,2014
"533110",33127,2503,922896000,2014
"541110",1070999,173248,20374352000,2014
"541191",59081,9905,783690000,2014
"541199",20437,3537,274077000,2014
"541211",454485,56630,7508557000,2014
"541213",198541,31087,800102000,2014
"541214",538609,5873,5111014000,2014
"541219",230770,38465,2275499000,2014
"541310",157369,21278,2531013000,2014
"541320",22021,5035,250629000,2014
"541330",1021273,58987,22420079000,2014
"541340",8275,2367,96150000,2014
"541350",17705,5767,177758000,2014
"541360",11494,1033,221810000,2014
"541370",46610,7788,579091000,2014
"541380",130663,6732,1939654000,2014
"541410",38120,11926,419270000,2014
"541420",9721,1483,182588000,2014
"541430",51544,15257,647819000,2014
"541490",8749,2098,105415000,2014
"541511",719751,66226,15565763000,2014
"541512",623351,50523,15277338000,2014
"541513",160007,7235,3821399000,2014
"541519",139915,11455,3593491000,2014
"541611",496450,72354,10948332000,2014
"541612",152615,7929,2610368000,2014
"541613",189791,34042,2680853000,2014
"541614",86219,7991,1157423000,2014
"541618",24483,8272,364170000,2014
"541620",78053,9986,1167475000,2014
"541690",123158,24615,2250476000,2014
"541711",88571,3326,4371653000,2014
"541712",545068,12935,15685691000,2014
"541720",36923,1913,600179000,2014
"541810",190551,13279,3940825000,2014
"541820",53752,8311,1263998000,2014
"541830",22002,936,509886000,2014
"541840",13597,1493,284860000,2014
"541850",27193,2631,386318000,2014
"541860",45717,2691,556508000,2014
"541870",11538,847,173318000,2014
"541890",103644,7294,776596000,2014
"541910",101909,5323,1596005000,2014
"541921",44571,10306,210593000,2014
"541922",10856,3743,109876000,2014
"541930",27884,2417,307285000,2014
"541940",323197,30611,2567552000,2014
"541990",82342,15612,1200004000,2014
"551111",9230,733,303684000,2014
"551112",98182,6198,2780273000,2014
"551114",3128546,46859,97786307000,2014
"561110",430762,31387,6692464000,2014
"561210",246652,6115,2647976000,2014
"561311",227095,6498,1949433000,2014
"561312",32181,5859,726506000,2014
"561320",3094757,32128,20752266000,2014
"561330",2250255,4145,27696451000,2014
"561410",45244,4303,348245000,2014
"561421",37823,1412,246873000,2014
"561422",396642,3779,2634807000,2014
"561431",21311,4900,115841000,2014
"561439",45817,4984,442962000,2014
"561440",128115,4388,1225660000,2014
"561450",19363,545,671910000,2014
"561491",5470,844,42546000,2014
"561492",11829,3336,127590000,2014
"561499",52223,4647,571445000,2014
"561510",99888,18551,1506438000,2014
"561520",26944,2800,277197000,2014
"561591",9813,1000,114365000,2014
"561599",95271,2820,1676546000,2014
"561611",41645,4419,389472000,2014
"561612",695382,9627,4000860000,2014
"561613",29637,744,242163000,2014
"561621",113532,7118,1258273000,2014
"561622",14811,3763,128618000,2014
"561710",101264,13353,903036000,2014
"561720",994333,54663,4502975000,2014
"561730",568397,96352,3559788000,2014
"561740",38657,7710,237850000,2014
"561790",60787,12624,430466000,2014
"561910",42670,1672,380763000,2014
"561920",78899,4795,737432000,2014
"561990",143048,13132,1454437000,2014
"562111",179502,9515,2264260000,2014
"562112",9846,605,139982000,2014
"562119",7212,781,77746000,2014
"562211",28319,886,473789000,2014
"562212",16202,1328,213510000,2014
"562213",4923,112,109928000,2014
"562219",2357,275,29026000,2014
"562910",75726,4220,1024940000,2014
"562920",21419,1475,196986000,2014
"562991",21382,3414,193296000,2014
"562998",11919,1132,130807000,2014
"611110",969814,22400,8132734000,2014
"611210",83426,1083,679140000,2014
"611310",1843968,4688,17748877000,2014
"611410",2968,169,25722000,2014
"611420",11793,1479,158986000,2014
"611430",44850,6328,656538000,2014
"611511",20899,1900,156442000,2014
"611512",13901,903,182533000,2014
"611513",12129,1201,105132000,2014
"611519",65155,4147,619939000,2014
"611610",89812,13052,336846000,2014
"611620",112697,15605,433613000,2014
"611630",22587,1497,115795000,2014
"611691",108934,9007,444841000,2014
"611692",13994,2383,56911000,2014
"611699",40490,5818,284056000,2014
"611710",104947,7717,1118738000,2014
"621111",2289985,210724,42874681000,2014
"621112",41388,10707,506965000,2014
"621210",897220,134397,9358330000,2014
"621310",132381,39021,896255000,2014
"621320",120299,21888,1016580000,2014
"621330",106054,21243,817709000,2014
"621340",344530,35257,3344169000,2014
"621391",37050,8516,343245000,2014
"621399",70804,17529,658509000,2014
"621410",21576,2289,212794000,2014
"621420",220946,10014,1894561000,2014
"621491",33897,786,616395000,2014
"621492",NA,6035,1106118000,2014
"621493",127451,6457,1501354000,2014
"621498",315979,11419,4638229000,2014
"621511",164614,6818,2495090000,2014
"621512",86862,6684,1286869000,2014
"621610",1305059,30086,8523866000,2014
"621910",165429,4894,1377958000,2014
"621991",73035,1431,801387000,2014
"621999",51961,3711,643597000,2014
"622110",5248790,5342,75443911000,2014
"622210",234359,664,2886123000,2014
"622310",292422,1066,4065769000,2014
"623110",1675699,16890,11890632000,2014
"623210",551511,32039,3014360000,2014
"623220",190224,7433,1393874000,2014
"623311",443196,5044,2791061000,2014
"623312",433553,18435,2287843000,2014
"623990",132884,5248,955923000,2014
"624110",174110,11027,1236856000,2014
"624120",979370,37978,4277694000,2014
"624190",393404,28018,2706464000,2014
"624210",38261,4461,255484000,2014
"624221",71860,3994,482477000,2014
"624229",52298,4473,433693000,2014
"624230",17734,1205,179026000,2014
"624310",332341,7685,1458255000,2014
"624410",868975,74344,4000898000,2014
"711110",68631,3347,517400000,2014
"711120",9423,590,68449000,2014
"711130",37857,4405,325565000,2014
"711190",5870,348,52912000,2014
"711211",66126,961,3098144000,2014
"711212",45125,631,341114000,2014
"711219",16569,2645,194661000,2014
"711310",129707,3050,610674000,2014
"711320",28715,4279,327553000,2014
"711410",20089,3883,433595000,2014
"711510",46144,24134,869423000,2014
"712110",91966,5051,706710000,2014
"712120",10239,1142,58352000,2014
"712130",34362,625,253726000,2014
"712190",6731,680,50076000,2014
"713110",143894,486,843107000,2014
"713120",38402,2708,105165000,2014
"713210",99952,319,817837000,2014
"713290",53467,2547,407334000,2014
"713910",293862,11407,1714140000,2014
"713920",75036,385,327101000,2014
"713930",26709,3811,191513000,2014
"713940",637182,31715,2122272000,2014
"713950",69088,3870,257047000,2014
"713990",114975,16820,495765000,2014
"721110",1503036,50734,9294830000,2014
"721120",418529,401,3472138000,2014
"721191",14988,3022,57599000,2014
"721199",7619,1429,37814000,2014
"721211",19477,4368,93470000,2014
"721214",23092,2967,132836000,2014
"721310",11975,2129,62231000,2014
"722310",578942,26592,2973567000,2014
"722320",140405,11108,545943000,2014
"722330",10642,3847,34367000,2014
"722410",362248,40989,1316771000,2014
"722511",5063865,238987,21084082000,2014
"722513",3893914,228677,12029872000,2014
"722514",120328,6044,397580000,2014
"722515",622868,58002,2056289000,2014
"811111",333767,80032,2836678000,2014
"811112",6407,1864,45624000,2014
"811113",18596,4818,161277000,2014
"811118",16656,3901,131509000,2014
"811121",219484,33809,2245374000,2014
"811122",26546,5936,222340000,2014
"811191",62837,8527,359273000,2014
"811192",150019,15226,598699000,2014
"811198",16404,3925,127440000,2014
"811211",12502,1777,109871000,2014
"811212",35975,5114,393613000,2014
"811213",13630,1561,158093000,2014
"811219",36618,3490,548922000,2014
"811310",209091,21633,2620503000,2014
"811411",4518,1719,23999000,2014
"811412",17199,4306,135868000,2014
"811420",12667,3716,86669000,2014
"811430",2552,1021,14360000,2014
"811490",31135,9765,212184000,2014
"812111",15741,4182,75132000,2014
"812112",430439,76027,2121778000,2014
"812113",68428,20293,250434000,2014
"812191",NA,3161,110631000,2014
"812199",116833,19006,476601000,2014
"812210",106259,15612,873767000,2014
"812220",33087,5229,311968000,2014
"812310",39408,10841,156745000,2014
"812320",137650,21846,632513000,2014
"812331",54872,1064,424070000,2014
"812332",56773,1481,538602000,2014
"812910",83605,15466,349116000,2014
"812921",6884,536,138479000,2014
"812922",774,188,4447000,2014
"812930",137085,12573,634737000,2014
"812990",49806,12786,394717000,2014
"813110",1684958,184291,8457293000,2014
"813211",95819,11539,1324773000,2014
"813212",55177,4295,807148000,2014
"813219",32258,3639,362002000,2014
"813311",36446,3260,456477000,2014
"813312",68270,7091,652466000,2014
"813319",56279,6711,620988000,2014
"813410",235099,26200,1147660000,2014
"813910",110133,16264,2015646000,2014
"813920",85639,6904,1670088000,2014
"813930",150167,14312,1312339000,2014
"813940",11387,2771,108982000,2014
"813990",133893,20237,1271365000,2014
"113110",3666,473,56437000,2015
"113210",1395,183,14159000,2015
"113310",51108,8098,525855000,2015
"114111",3717,1199,51636000,2015
"114112",2049,1068,17365000,2015
"114119",139,76,1370000,2015
"114210",1604,345,11940000,2015
"115111",2229,228,22143000,2015
"115112",10336,2157,91071000,2015
"115113",1926,316,16377000,2015
"115114",35263,1012,279158000,2015
"115115",10496,472,53946000,2015
"115116",5057,576,53100000,2015
"115210",19474,4485,150863000,2015
"115310",11685,1680,104164000,2015
"211111",124847,7477,5078346000,2015
"211112",10635,429,356665000,2015
"212111",31911,496,645560000,2015
"212112",37201,329,812723000,2015
"212113",782,56,10431000,2015
"212210",5495,25,144887000,2015
"212221",13179,171,370926000,2015
"212222",1405,14,38581000,2015
"212231",2594,19,57819000,2015
"212234",13492,47,324165000,2015
"212291",457,23,10855000,2015
"212299",3615,31,91937000,2015
"212311",3179,303,30685000,2015
"212312",25432,1452,313757000,2015
"212313",5242,339,70044000,2015
"212319",6406,432,82934000,2015
"212321",20509,2015,239191000,2015
"212322",5118,169,82386000,2015
"212324",2316,33,46237000,2015
"212325",2421,90,31402000,2015
"212391",3659,22,86351000,2015
"212392",1911,11,35250000,2015
"212393",2409,36,41822000,2015
"212399",3215,211,46334000,2015
"213111",89471,2313,2075799000,2015
"213112",314589,11880,6787283000,2015
"213113",5728,317,87129000,2015
"213114",3813,235,92362000,2015
"213115",2629,250,35813000,2015
"221111",3261,423,78898000,2015
"221112",76005,1485,2565120000,2015
"221113",45922,158,1841696000,2015
"221114",1396,123,37174000,2015
"221115",3148,233,92159000,2015
"221116",1134,37,35153000,2015
"221117",1247,109,25719000,2015
"221118",2802,294,67300000,2015
"221121",13048,268,523473000,2015
"221122",362065,7487,11362986000,2015
"221210",86439,2567,2241920000,2015
"221310",34771,4017,536373000,2015
"221320",6171,695,79957000,2015
"221330",1825,94,58882000,2015
"236115",179383,50262,1797199000,2015
"236116",33073,2818,538131000,2015
"236117",104116,12878,2016969000,2015
"236118",318767,98561,2785907000,2015
"236210",88452,3202,1292290000,2015
"236220",527988,38565,8421668000,2015
"237110",158990,11017,2020820000,2015
"237120",178328,2166,2987827000,2015
"237130",211470,6402,3135068000,2015
"237210",25188,5239,417523000,2015
"237310",260735,9804,3521367000,2015
"237990",86800,4331,1302241000,2015
"238110",197958,19120,1979225000,2015
"238120",68646,3332,851100000,2015
"238130",70831,10650,586079000,2015
"238140",129925,18263,1134395000,2015
"238150",52928,5305,616851000,2015
"238160",158245,18193,1468192000,2015
"238170",30860,7491,253279000,2015
"238190",49423,5349,592756000,2015
"238210",762242,71848,9847623000,2015
"238220",933870,97181,11757033000,2015
"238290",128104,7113,2052091000,2015
"238310",215792,17857,2285235000,2015
"238320",183566,31943,1563486000,2015
"238330",68023,14601,656604000,2015
"238340",50014,9160,461893000,2015
"238350",125299,26795,1195515000,2015
"238390",62239,6605,620875000,2015
"238910",317613,34413,3589914000,2015
"238990",229418,31926,2298967000,2015
"311111",27151,347,320184000,2015
"311119",28027,1427,347222000,2015
"311211",14503,306,182048000,2015
"311212",4646,82,51464000,2015
"311213",1050,39,15611000,2015
"311221",6911,66,132553000,2015
"311224",8646,162,123180000,2015
"311225",8193,127,110866000,2015
"311230",13882,76,212663000,2015
"311313",6662,33,74967000,2015
"311314",6797,61,108787000,2015
"311340",19541,496,212155000,2015
"311351",7224,205,90033000,2015
"311352",35762,1140,296743000,2015
"311411",30658,216,264739000,2015
"311412",54614,463,545787000,2015
"311421",45257,821,512476000,2015
"311422",11807,116,155107000,2015
"311423",15072,219,158686000,2015
"311511",52001,452,694092000,2015
"311512",2943,46,38299000,2015
"311513",48449,562,612261000,2015
"311514",17218,202,233220000,2015
"311520",20635,458,204797000,2015
"311611",152594,1474,1371550000,2015
"311612",98150,1360,944922000,2015
"311613",8868,222,110370000,2015
"311615",226273,537,1644598000,2015
"311710",30708,618,299951000,2015
"311811",62415,6421,277301000,2015
"311812",125525,2899,1188684000,2015
"311813",22283,228,206164000,2015
"311821",38248,411,398133000,2015
"311824",22834,444,258817000,2015
"311830",19534,394,148610000,2015
"311911",18852,268,192762000,2015
"311919",36484,397,398251000,2015
"311920",18531,640,255214000,2015
"311930",7205,161,116978000,2015
"311941",15303,380,187114000,2015
"311942",18189,388,268942000,2015
"311991",49964,758,418451000,2015
"311999",26047,697,301244000,2015
"312111",52514,486,643829000,2015
"312112",10312,296,133452000,2015
"312113",4311,412,32765000,2015
"312120",44563,2342,489070000,2015
"312130",48566,3567,564064000,2015
"312140",10362,739,146856000,2015
"312230",13872,160,239308000,2015
"313110",25126,324,204052000,2015
"313210",17416,306,155929000,2015
"313220",6254,205,5.5e+07,2015
"313230",18387,234,254220000,2015
"313240",7221,178,63074000,2015
"313310",22401,783,205017000,2015
"313320",6684,180,87493000,2015
"314110",30660,271,288205000,2015
"314120",23351,1542,177824000,2015
"314910",20873,1537,178305000,2015
"314994",5551,134,64818000,2015
"314999",33968,2711,259772000,2015
"315110",10022,133,62587000,2015
"315190",2546,113,16872000,2015
"315210",39091,4183,188695000,2015
"315220",12369,478,82943000,2015
"315240",24176,1106,183880000,2015
"315280",8213,443,65173000,2015
"315990",7315,631,52967000,2015
"316110",3689,202,33659000,2015
"316210",11808,236,108027000,2015
"316992",1428,101,16161000,2015
"316998",9301,641,65803000,2015
"321113",73804,2759,727753000,2015
"321114",10323,406,108714000,2015
"321211",12803,243,125769000,2015
"321212",14401,101,170504000,2015
"321213",4079,110,45484000,2015
"321214",23478,748,216687000,2015
"321219",15026,205,193720000,2015
"321911",52095,1109,524058000,2015
"321912",25432,922,225264000,2015
"321918",30071,1506,258633000,2015
"321920",53072,2659,389320000,2015
"321991",22593,274,177019000,2015
"321992",13138,591,117735000,2015
"321999",28159,2438,232890000,2015
"322110",8655,50,181246000,2015
"322121",58742,222,1089476000,2015
"322122",2204,14,49410000,2015
"322130",36108,174,725903000,2015
"322211",81495,1236,1130599000,2015
"322212",40442,472,543608000,2015
"322219",22263,327,234560000,2015
"322220",49582,758,696399000,2015
"322230",18705,417,197636000,2015
"322291",18174,141,286022000,2015
"322299",14673,406,165027000,2015
"323111",338612,18687,3834843000,2015
"323113",61011,4956,462106000,2015
"323117",21617,447,228445000,2015
"323120",26378,1598,295651000,2015
"324110",63973,194,2280517000,2015
"324121",14328,1332,166018000,2015
"324122",9164,210,145559000,2015
"324191",11779,301,218280000,2015
"324199",3235,96,61177000,2015
"325110",9185,62,314202000,2015
"325120",14200,440,254540000,2015
"325130",9085,152,182550000,2015
"325180",38506,658,859216000,2015
"325193",11204,224,196841000,2015
"325194",6599,83,157731000,2015
"325199",71455,796,1732043000,2015
"325211",71251,1135,1476047000,2015
"325212",8627,153,178861000,2015
"325220",13621,126,170978000,2015
"325311",5928,193,116972000,2015
"325312",5125,71,108557000,2015
