"state_fips","naics","employment_march","establishments","payroll_quarter1","year"
12,"712",6188,289,29987000,2001
12,"713",112749,3708,487163000,2001
12,"721",144330,3796,703374000,2001
12,"722",469102,25182,1367522000,2001
12,"811",74605,14442,484479000,2001
12,"812",78088,12744,325754000,2001
12,"813",152522,14874,683450000,2001
13,"113",5798,716,35211000,2001
13,"114",244,48,1237000,2001
13,"115",3289,353,18880000,2001
13,"211",23,5,440000,2001
13,"212",6163,213,68819000,2001
13,"213",653,41,5605000,2001
13,"221",25229,601,485886000,2001
13,"233",51408,6558,504056000,2001
13,"234",28334,1388,237955000,2001
13,"235",114937,12234,858878000,2001
13,"311",61078,545,395604000,2001
13,"312",6333,60,97068000,2001
13,"313",43510,272,282482000,2001
13,"314",40275,446,277190000,2001
13,"315",12865,275,57455000,2001
13,"316",684,28,4994000,2001
13,"321",25479,565,169143000,2001
13,"322",25599,208,301210000,2001
13,"323",19908,1052,167880000,2001
13,"324",1397,63,13287000,2001
13,"325",24867,469,259494000,2001
13,"326",28314,408,221550000,2001
13,"327",20362,613,174928000,2001
13,"331",6452,97,52766000,2001
13,"332",32114,1098,258904000,2001
13,"333",28319,529,240358000,2001
13,"334",15484,246,171854000,2001
13,"335",23263,132,231476000,2001
13,"336",45769,259,483138000,2001
13,"337",14465,632,95856000,2001
13,"339",15151,691,137074000,2001
13,"421",127921,9211,1591554000,2001
13,"422",74060,4418,830667000,2001
13,"441",58495,4026,490522000,2001
13,"442",21098,2284,122229000,2001
13,"443",13858,1387,108795000,2001
13,"444",43016,2833,296922000,2001
13,"445",96535,4246,3.41e+08,2001
13,"446",23737,2518,117507000,2001
13,"447",30023,4366,114266000,2001
13,"448",43084,4673,153452000,2001
13,"451",15197,1626,54390000,2001
13,"452",81068,1578,313013000,2001
13,"453",23989,3549,98027000,2001
13,"454",14476,1093,101388000,2001
13,"481",33560,107,434008000,2001
13,"483",457,26,4328000,2001
13,"484",47469,3177,380107000,2001
13,"485",3383,249,15499000,2001
13,"486",856,57,17217000,2001
13,"487",230,33,1134000,2001
13,"488",13338,971,101849000,2001
13,"492",16010,306,107638000,2001
13,"493",7525,273,51645000,2001
13,"511",27666,947,390576000,2001
13,"512",7360,494,42938000,2001
13,"513",95921,1988,1185241000,2001
13,"514",19739,647,287413000,2001
13,"521",NA,2,NA,2001
13,"522",88027,6023,942735000,2001
13,"523",16066,1645,560679000,2001
13,"524",68513,4728,908143000,2001
13,"525",NA,105,NA,2001
13,"531",37279,6988,344632000,2001
13,"532",20095,1993,127777000,2001
13,"533",1827,66,37392000,2001
13,"541",205699,22446,2696076000,2001
13,"551",95493,1515,1772545000,2001
13,"561",328208,10390,1976154000,2001
13,"562",6726,490,56599000,2001
13,"611",65033,1802,391377000,2001
13,"621",121593,12319,1185283000,2001
13,"622",140044,210,1138036000,2001
13,"623",50891,1200,224675000,2001
13,"624",49092,3378,185799000,2001
13,"711",8041,737,103250000,2001
13,"712",2346,106,12396000,2001
13,"713",26363,1407,93860000,2001
13,"721",44315,1784,184141000,2001
13,"722",258898,13263,690761000,2001
13,"811",37871,6380,256336000,2001
13,"812",34811,5333,152486000,2001
13,"813",72804,7915,326502000,2001
15,"113",NA,7,NA,2001
15,"114",NA,23,NA,2001
15,"115",NA,22,NA,2001
15,"211",NA,1,NA,2001
15,"212",NA,10,NA,2001
15,"221",2512,47,44606000,2001
15,"233",9015,823,99865000,2001
15,"234",2371,109,29760000,2001
15,"235",12852,1453,127592000,2001
15,"311",5661,249,33415000,2001
15,"312",673,14,4902000,2001
15,"313",NA,8,NA,2001
15,"314",NA,21,NA,2001
15,"315",1600,110,6774000,2001
15,"316",NA,4,NA,2001
15,"321",NA,32,NA,2001
15,"322",NA,6,NA,2001
15,"323",1310,111,9768000,2001
15,"324",NA,4,NA,2001
15,"325",NA,24,NA,2001
15,"326",332,24,2253000,2001
15,"327",829,54,9017000,2001
15,"331",NA,1,NA,2001
15,"332",NA,41,NA,2001
15,"333",NA,14,NA,2001
15,"334",NA,10,NA,2001
15,"335",NA,2,NA,2001
15,"336",NA,21,NA,2001
15,"337",322,40,2389000,2001
15,"339",1210,150,8298000,2001
15,"421",7702,859,70928000,2001
15,"422",11971,944,88750000,2001
15,"441",6433,354,52298000,2001
15,"442",1524,187,9193000,2001
15,"443",1243,176,6155000,2001
15,"444",3516,277,22665000,2001
15,"445",12592,731,59183000,2001
15,"446",4372,305,24475000,2001
15,"447",3147,322,13191000,2001
15,"448",11693,1326,53627000,2001
15,"451",2905,315,11422000,2001
15,"452",11051,129,50984000,2001
15,"453",5589,785,24229000,2001
15,"454",757,105,4423000,2001
15,"481",8539,60,94150000,2001
15,"483",544,20,7220000,2001
15,"484",3066,185,23390000,2001
15,"485",3522,89,23512000,2001
15,"487",4038,148,20196000,2001
15,"488",1955,132,18342000,2001
15,"492",1313,56,9753000,2001
15,"493",301,18,2825000,2001
15,"511",NA,102,NA,2001
15,"512",NA,122,NA,2001
15,"513",4583,246,56642000,2001
15,"514",NA,105,NA,2001
15,"522",10055,686,105887000,2001
15,"523",NA,198,NA,2001
15,"524",NA,484,NA,2001
15,"525",NA,5,NA,2001
15,"531",NA,1499,NA,2001
15,"532",NA,328,NA,2001
15,"533",NA,2,NA,2001
15,"541",19500,2838,188025000,2001
15,"551",5498,223,73479000,2001
15,"561",33252,1673,172836000,2001
15,"562",956,78,8497000,2001
15,"611",13870,444,86884000,2001
15,"621",18596,2418,178378000,2001
15,"622",18745,33,181407000,2001
15,"623",5065,97,29703000,2001
15,"624",8618,538,41218000,2001
15,"711",2210,146,9617000,2001
15,"712",2264,56,10032000,2001
15,"713",6154,296,26873000,2001
15,"721",35176,280,253906000,2001
15,"722",50773,2756,169044000,2001
15,"811",4059,730,29188000,2001
15,"812",6456,757,27776000,2001
15,"813",13509,1739,68018000,2001
16,"113",NA,405,NA,2001
16,"114",NA,9,NA,2001
16,"115",2162,187,10791000,2001
16,"211",NA,2,NA,2001
16,"212",1576,93,17582000,2001
16,"213",NA,21,NA,2001
16,"221",3355,182,69726000,2001
16,"233",16381,1746,119172000,2001
16,"234",4302,361,27432000,2001
16,"235",20340,3558,129643000,2001
16,"311",16364,201,104418000,2001
16,"312",NA,19,NA,2001
16,"313",63,11,199000,2001
16,"314",232,39,1102000,2001
16,"315",NA,34,NA,2001
16,"316",NA,15,NA,2001
16,"321",8055,210,54684000,2001
16,"322",1966,12,25954000,2001
16,"323",2319,138,13281000,2001
16,"324",NA,5,NA,2001
16,"325",2123,50,21732000,2001
16,"326",1501,58,8662000,2001
16,"327",1337,89,8844000,2001
16,"331",NA,26,NA,2001
16,"332",4307,245,31700000,2001
16,"333",3061,118,29613000,2001
16,"334",17936,66,180435000,2001
16,"335",794,28,6278000,2001
16,"336",NA,51,NA,2001
16,"337",2072,151,13067000,2001
16,"339",1686,163,9694000,2001
16,"421",13533,1197,138808000,2001
16,"422",11605,761,75195000,2001
16,"441",11134,868,75627000,2001
16,"442",2658,363,14650000,2001
16,"443",1623,279,8451000,2001
16,"444",8540,747,55040000,2001
16,"445",12759,604,49341000,2001
16,"446",2686,306,12678000,2001
16,"447",5287,604,15793000,2001
16,"448",4250,571,14544000,2001
16,"451",3770,458,11540000,2001
16,"452",12970,201,48868000,2001
16,"453",3911,642,13203000,2001
16,"454",2081,254,13591000,2001
16,"481",1345,56,8447000,2001
16,"483",NA,4,NA,2001
16,"484",7344,969,47347000,2001
16,"485",1555,66,4900000,2001
16,"486",NA,6,NA,2001
16,"487",NA,10,NA,2001
16,"488",867,130,5409000,2001
16,"492",824,79,4492000,2001
16,"493",NA,47,NA,2001
16,"511",3440,154,25638000,2001
16,"512",NA,76,NA,2001
16,"513",6656,363,57685000,2001
16,"514",NA,87,NA,2001
16,"522",10312,1022,91419000,2001
16,"523",NA,356,NA,2001
16,"524",5975,865,53857000,2001
16,"525",NA,6,NA,2001
16,"531",3404,1140,17005000,2001
16,"532",2081,285,8737000,2001
16,"533",2,4,10000,2001
16,"541",29655,3074,243092000,2001
16,"551",8868,207,125018000,2001
16,"561",29009,1605,119728000,2001
16,"562",1131,113,6749000,2001
16,"611",6928,262,26871000,2001
16,"621",19063,2271,148625000,2001
16,"622",20633,55,154815000,2001
16,"623",9331,265,39033000,2001
16,"624",7510,745,23892000,2001
16,"711",NA,119,NA,2001
16,"712",NA,35,NA,2001
16,"713",NA,457,NA,2001
16,"721",8456,415,26694000,2001
16,"722",36285,2473,80072000,2001
16,"811",7320,1301,38048000,2001
16,"812",3832,693,13899000,2001
16,"813",8121,1067,27708000,2001
17,"113",NA,47,NA,2001
17,"114",NA,27,NA,2001
17,"115",NA,341,NA,2001
17,"211",737,175,5435000,2001
17,"212",6773,250,82566000,2001
17,"213",1270,178,10386000,2001
17,"221",29359,456,584622000,2001
17,"233",60392,9113,628797000,2001
17,"234",23802,1489,257733000,2001
17,"235",174799,18979,1780847000,2001
17,"311",82838,1259,693399000,2001
17,"312",5946,79,55696000,2001
17,"313",914,78,7603000,2001
17,"314",4365,251,26514000,2001
17,"315",7693,315,40478000,2001
17,"316",2202,48,14105000,2001
17,"321",9358,451,65170000,2001
17,"322",26711,352,257916000,2001
17,"323",55815,2156,536635000,2001
17,"324",6027,85,80503000,2001
17,"325",54538,721,722040000,2001
17,"326",62150,878,531356000,2001
17,"327",17744,650,162625000,2001
17,"331",35190,392,358310000,2001
17,"332",125125,3646,1171881000,2001
17,"333",101707,2059,1170022000,2001
17,"334",70376,767,953874000,2001
17,"335",43855,461,420521000,2001
17,"336",52844,424,592194000,2001
17,"337",20645,782,154379000,2001
17,"339",34136,1280,308882000,2001
17,"421",205121,13525,2635800000,2001
17,"422",138370,7450,1549236000,2001
17,"441",75148,4518,641196000,2001
17,"442",25495,2639,149858000,2001
17,"443",19852,1971,132428000,2001
17,"444",54990,3813,359940000,2001
17,"445",98047,6292,378973000,2001
17,"446",44811,3102,210458000,2001
17,"447",32279,4291,117771000,2001
17,"448",62752,6291,228087000,2001
17,"451",25749,2556,90122000,2001
17,"452",107899,1618,409594000,2001
17,"453",35922,4963,133934000,2001
17,"454",26013,1662,268529000,2001
17,"481",47639,210,643599000,2001
17,"483",NA,60,NA,2001
17,"484",79252,5795,669019000,2001
17,"485",22007,863,91919000,2001
17,"486",1142,93,23293000,2001
17,"487",NA,41,NA,2001
17,"488",25555,1511,242851000,2001
17,"492",27513,515,199194000,2001
17,"493",7748,337,59988000,2001
17,"511",48921,1479,708748000,2001
17,"512",10399,838,63303000,2001
17,"513",73297,2734,1119049000,2001
17,"514",16494,887,234091000,2001
17,"521",NA,3,NA,2001
17,"522",147670,8579,2190275000,2001
17,"523",54108,4452,2546851000,2001
17,"524",138400,8190,2009084000,2001
17,"525",NA,94,NA,2001
17,"531",60076,8826,647923000,2001
17,"532",30953,2725,265381000,2001
17,"533",630,72,7883000,2001
17,"541",353262,35518,4922128000,2001
17,"551",181257,2187,3890240000,2001
17,"561",462558,15455,2727024000,2001
17,"562",14208,737,134265000,2001
17,"611",123072,2935,797153000,2001
17,"621",184420,19335,1716556000,2001
17,"622",240959,263,2097043000,2001
17,"623",121060,2283,588950000,2001
17,"624",97538,5113,411568000,2001
17,"711",13349,1258,117374000,2001
17,"712",7019,175,46198000,2001
17,"713",54716,2574,219311000,2001
17,"721",55291,1682,263113000,2001
17,"722",361263,21891,985103000,2001
17,"811",67023,10240,483621000,2001
17,"812",62714,8582,278943000,2001
17,"813",130969,13202,738003000,2001
18,"113",NA,100,NA,2001
18,"114",NA,6,NA,2001
18,"115",NA,158,NA,2001
18,"211",246,55,1549000,2001
18,"212",4510,230,48820000,2001
18,"213",693,53,7372000,2001
18,"221",18901,502,376372000,2001
18,"233",37865,5157,314194000,2001
18,"234",17379,852,156329000,2001
18,"235",86136,9815,674439000,2001
18,"311",30337,519,231079000,2001
18,"312",2509,49,19482000,2001
18,"313",NA,37,NA,2001
18,"314",4026,135,24876000,2001
18,"315",2110,130,12189000,2001
18,"316",NA,26,NA,2001
18,"321",20588,617,135248000,2001
18,"322",12411,164,113067000,2001
18,"323",19898,736,161100000,2001
18,"324",2975,61,33802000,2001
18,"325",23976,299,392240000,2001
18,"326",52150,608,412198000,2001
18,"327",17701,472,158128000,2001
18,"331",59904,301,707570000,2001
18,"332",69455,1835,590474000,2001
18,"333",47778,998,491962000,2001
18,"334",25366,236,238798000,2001
18,"335",19376,176,169854000,2001
18,"336",141328,635,1638256000,2001
18,"337",26707,482,183994000,2001
18,"339",24724,615,229928000,2001
18,"421",76231,5770,773534000,2001
18,"422",43345,2803,379545000,2001
18,"441",43241,3237,320892000,2001
18,"442",10762,1379,56715000,2001
18,"443",8436,1052,46113000,2001
18,"444",32288,2509,196744000,2001
18,"445",62485,2770,195933000,2001
18,"446",21009,1561,107052000,2001
18,"447",26869,2881,90731000,2001
18,"448",24640,2769,78323000,2001
18,"451",12258,1327,40977000,2001
18,"452",74412,1053,270010000,2001
18,"453",20203,2846,68526000,2001
18,"454",14421,890,91840000,2001
18,"481",9022,68,85445000,2001
18,"483",NA,10,NA,2001
18,"484",51709,3251,415205000,2001
18,"485",3335,209,12492000,2001
18,"486",544,55,8149000,2001
18,"487",NA,16,NA,2001
18,"488",7626,505,52889000,2001
18,"492",15060,247,92592000,2001
18,"493",3753,166,28242000,2001
18,"511",15339,472,136585000,2001
18,"512",3807,287,10468000,2001
18,"513",22791,1172,261209000,2001
18,"514",6372,314,72716000,2001
18,"521",NA,1,NA,2001
18,"522",53810,4315,505087000,2001
18,"523",9042,1204,177622000,2001
18,"524",42811,3788,599029000,2001
18,"525",NA,29,NA,2001
18,"531",21163,4048,134695000,2001
18,"532",14085,1511,80373000,2001
18,"533",259,20,4223000,2001
18,"541",91045,11462,826456000,2001
18,"551",48604,863,1033203000,2001
18,"561",139516,6538,690637000,2001
18,"562",6812,390,60211000,2001
18,"611",47125,1186,234509000,2001
18,"621",91237,8517,835139000,2001
18,"622",126320,180,1009848000,2001
18,"623",68022,1350,323882000,2001
18,"624",42317,2796,155215000,2001
18,"711",5877,454,89621000,2001
18,"712",1599,112,8573000,2001
18,"713",33690,1406,144648000,2001
18,"721",22746,1086,79592000,2001
18,"722",198919,10491,474745000,2001
18,"811",32454,5151,209728000,2001
18,"812",29282,3838,119529000,2001
18,"813",69498,8032,271669000,2001
19,"113",NA,42,NA,2001
19,"114",NA,5,NA,2001
19,"115",NA,237,NA,2001
19,"211",NA,3,NA,2001
19,"212",NA,177,NA,2001
19,"213",NA,12,NA,2001
19,"221",7433,292,99349000,2001
19,"233",16160,2590,128534000,2001
19,"234",6280,675,48459000,2001
19,"235",36455,5261,274127000,2001
19,"311",48046,476,366748000,2001
19,"312",904,18,6649000,2001
19,"313",NA,20,NA,2001
19,"314",1240,50,9263000,2001
19,"315",1748,57,10372000,2001
19,"316",NA,13,NA,2001
19,"321",10946,180,78796000,2001
19,"322",4687,45,46032000,2001
19,"323",11139,375,84920000,2001
19,"324",NA,14,NA,2001
19,"325",6724,124,78424000,2001
19,"326",15106,183,120421000,2001
19,"327",6824,327,53989000,2001
19,"331",9811,96,99699000,2001
19,"332",24098,590,193367000,2001
19,"333",36863,423,383385000,2001
19,"334",12019,87,154097000,2001
19,"335",14708,44,113801000,2001
19,"336",18236,163,140536000,2001
19,"337",8299,191,60760000,2001
19,"339",5649,245,38621000,2001
19,"421",33922,2824,293571000,2001
19,"422",30605,2196,234974000,2001
19,"441",22865,1932,159316000,2001
19,"442",5411,717,28237000,2001
19,"443",4648,637,24298000,2001
19,"444",18485,1845,112288000,2001
19,"445",37131,1257,120283000,2001
19,"446",10109,898,44683000,2001
19,"447",18419,2002,58708000,2001
19,"448",11851,1478,38662000,2001
19,"451",6240,730,19654000,2001
19,"452",31653,588,114630000,2001
19,"453",9717,1538,28700000,2001
19,"454",5265,617,32867000,2001
19,"481",NA,48,NA,2001
19,"483",NA,6,NA,2001
19,"484",27563,2559,201349000,2001
19,"485",1942,112,5657000,2001
19,"486",NA,58,NA,2001
19,"487",NA,4,NA,2001
19,"488",2334,248,16579000,2001
19,"492",5140,154,38606000,2001
19,"493",2672,97,18391000,2001
19,"511",13091,409,118486000,2001
19,"512",1741,172,5558000,2001
19,"513",19641,913,191408000,2001
19,"514",10777,181,90066000,2001
19,"521",NA,1,NA,2001
19,"522",34111,2106,307808000,2001
19,"523",NA,749,NA,2001
19,"524",41958,2591,497524000,2001
19,"525",NA,6,NA,2001
19,"531",8338,1916,50633000,2001
19,"532",5451,656,27592000,2001
19,"533",262,17,2710000,2001
19,"541",38349,5601,306621000,2001
19,"551",22001,442,299069000,2001
19,"561",59817,3072,286329000,2001
19,"562",2406,269,14893000,2001
19,"611",32458,616,131056000,2001
19,"621",41900,4109,370598000,2001
19,"622",65586,127,477413000,2001
19,"623",49230,1079,212655000,2001
19,"624",24307,1823,76434000,2001
19,"711",4497,258,19438000,2001
19,"712",737,102,2916000,2001
19,"713",14067,938,49359000,2001
19,"721",15895,712,56448000,2001
19,"722",87082,5724,178551000,2001
19,"811",13114,2917,68415000,2001
19,"812",11798,2113,46598000,2001
19,"813",28590,4457,96867000,2001
20,"113",NA,10,NA,2001
20,"114",NA,7,NA,2001
20,"115",NA,200,NA,2001
20,"211",2606,386,28400000,2001
20,"212",1229,101,11609000,2001
20,"213",3256,391,25778000,2001
20,"221",7486,290,117425000,2001
20,"233",14710,2158,110036000,2001
20,"234",13001,569,111871000,2001
20,"235",36597,4722,274688000,2001
20,"311",30149,303,203372000,2001
20,"312",558,21,4800000,2001
20,"313",NA,17,NA,2001
20,"314",1033,44,6556000,2001
20,"315",1072,61,5458000,2001
20,"316",NA,14,NA,2001
20,"321",2266,103,13882000,2001
20,"322",3367,38,30374000,2001
20,"323",12262,386,98949000,2001
20,"324",1893,23,24424000,2001
20,"325",6403,127,72221000,2001
20,"326",12298,151,103743000,2001
20,"327",5868,206,54282000,2001
20,"331",2578,68,19743000,2001
20,"332",14846,570,112489000,2001
20,"333",19233,327,181447000,2001
20,"334",6161,105,64634000,2001
20,"335",4841,66,43714000,2001
20,"336",56150,220,743798000,2001
20,"337",4794,169,32307000,2001
20,"339",4619,221,30557000,2001
20,"421",33652,2905,337617000,2001
20,"422",25827,1906,225201000,2001
20,"441",18403,1612,133449000,2001
20,"442",5247,678,28584000,2001
20,"443",4455,581,22605000,2001
20,"444",13730,1254,79098000,2001
20,"445",30498,1480,111574000,2001
20,"446",8078,811,36962000,2001
20,"447",11462,1461,37811000,2001
20,"448",11267,1239,39144000,2001
20,"451",6436,650,20326000,2001
20,"452",28802,504,106364000,2001
20,"453",8841,1430,28414000,2001
20,"454",5109,506,31337000,2001
20,"481",NA,43,NA,2001
20,"483",NA,2,NA,2001
20,"484",16459,1700,129881000,2001
20,"485",4881,140,15743000,2001
20,"486",1282,123,23356000,2001
20,"487",NA,8,NA,2001
20,"488",3902,253,36015000,2001
20,"492",6943,121,52340000,2001
20,"493",NA,73,NA,2001
20,"511",10980,397,104578000,2001
20,"512",1730,148,4351000,2001
20,"513",32638,813,456627000,2001
20,"514",1790,198,17747000,2001
20,"522",26257,1931,219715000,2001
20,"523",4219,813,85874000,2001
20,"524",21827,2409,251808000,2001
20,"525",554,25,2137000,2001
20,"531",10508,2212,58792000,2001
20,"532",4970,610,29921000,2001
20,"533",146,27,1648000,2001
20,"541",52362,6492,515164000,2001
20,"551",22230,593,352314000,2001
20,"561",62459,3209,318464000,2001
20,"562",3222,212,24970000,2001
20,"611",16561,625,77468000,2001
20,"621",46519,4051,405166000,2001
20,"622",52880,150,402686000,2001
20,"623",36638,882,154243000,2001
20,"624",21279,1553,74258000,2001
20,"711",1645,217,7048000,2001
20,"712",790,118,2558000,2001
20,"713",10742,674,36083000,2001
20,"721",10268,658,31109000,2001
20,"722",86198,4893,195188000,2001
20,"811",13910,2621,84375000,2001
20,"812",11877,1812,46989000,2001
20,"813",28384,3877,107124000,2001
21,"113",NA,179,NA,2001
21,"114",NA,6,NA,2001
21,"115",1286,143,7947000,2001
21,"211",611,80,6042000,2001
21,"212",15684,397,169329000,2001
21,"213",2066,166,16320000,2001
21,"221",9106,337,176158000,2001
21,"233",20644,2541,148603000,2001
21,"234",12597,706,94380000,2001
21,"235",49723,5790,334721000,2001
21,"311",22563,265,157877000,2001
21,"312",4643,54,43627000,2001
21,"313",1621,35,11213000,2001
21,"314",3159,60,18374000,2001
21,"315",11269,119,54497000,2001
21,"316",389,8,2006000,2001
21,"321",12486,423,70470000,2001
21,"322",10681,94,101963000,2001
21,"323",14232,396,117988000,2001
21,"324",1584,43,22917000,2001
21,"325",13582,180,171280000,2001
21,"326",21369,212,159283000,2001
21,"327",10669,262,91649000,2001
21,"331",15032,101,161687000,2001
21,"332",26981,739,218650000,2001
21,"333",22218,366,201637000,2001
21,"334",8194,70,114149000,2001
21,"335",14118,79,124497000,2001
21,"336",51436,207,582021000,2001
21,"337",6465,213,40919000,2001
21,"339",7145,284,51968000,2001
21,"421",41019,3109,367918000,2001
21,"422",32576,1694,278890000,2001
21,"441",26588,2200,182185000,2001
21,"442",6826,909,33743000,2001
21,"443",4746,594,25187000,2001
21,"444",18551,1636,109171000,2001
21,"445",45545,2180,134687000,2001
21,"446",13170,1182,66576000,2001
21,"447",20319,2349,62906000,2001
21,"448",15151,1780,48074000,2001
21,"451",6048,762,19311000,2001
21,"452",46550,867,172275000,2001
21,"453",11164,1865,38897000,2001
