"state_fips","county_fips","employment_march","establishments","payroll_quarter1","year"
32,1,5259,542,41357000,2010
32,3,731876,39597,6541283000,2010
32,5,15990,1561,124193000,2010
32,7,18910,1075,210509000,2010
32,9,93,19,1049000,2010
32,11,NA,40,NA,2010
32,13,6153,395,71867000,2010
32,15,1270,88,NA,2010
32,17,619,94,3448000,2010
32,19,8640,739,63333000,2010
32,21,408,63,2703000,2010
32,23,7015,649,53798000,2010
32,27,921,79,7777000,2010
32,29,371,86,1625000,2010
32,31,165406,11713,1504734000,2010
32,33,2506,210,24919000,2010
32,510,21103,2141,184759000,2010
32,999,15246,116,125141000,2010
33,1,20825,1831,154042000,2010
33,3,17479,1879,109185000,2010
33,5,28232,1924,243914000,2010
33,7,9752,909,65460000,2010
33,9,53114,2925,490018000,2010
33,11,177473,10827,2180940000,2010
33,13,58478,4104,515170000,2010
33,15,125033,9453,1204665000,2010
33,17,35704,2516,348283000,2010
33,19,10733,988,84039000,2010
33,999,NA,96,NA,2010
34,1,113533,6482,907639000,2010
34,3,407968,31322,5641824000,2010
34,5,173658,10395,1985179000,2010
34,7,167916,11750,1646988000,2010
34,9,24464,3855,165968000,2010
34,11,45030,2969,369624000,2010
34,13,294720,19129,4284105000,2010
34,15,84075,5841,734115000,2010
34,17,204105,12618,3680844000,2010
34,19,43969,3895,681196000,2010
34,21,175798,9756,2665510000,2010
34,23,359401,21160,5124016000,2010
34,25,216744,18842,2235175000,2010
34,27,275054,16776,4952023000,2010
34,29,124361,11830,934560000,2010
34,31,143593,11648,1499182000,2010
34,33,18203,1193,218706000,2010
34,35,172833,9736,3694869000,2010
34,37,31228,3367,252420000,2010
34,39,202217,13625,2613719000,2010
34,41,28027,2533,371458000,2010
34,999,60272,215,598303000,2010
35,1,242996,15943,2101947000,2010
35,3,331,60,2073000,2010
35,5,16761,1456,114662000,2010
35,6,5796,340,43825000,2010
35,7,3757,482,24661000,2010
35,9,12793,1052,79257000,2010
35,11,275,49,1422000,2010
35,13,50117,3610,332749000,2010
35,15,18576,1269,198946000,2010
35,17,6492,659,47016000,2010
35,19,1016,102,7086000,2010
35,21,NA,10,NA,2010
35,23,805,99,4093000,2010
35,25,19941,1577,188443000,2010
35,27,5292,746,28940000,2010
35,28,NA,376,NA,2010
35,29,4621,416,27066000,2010
35,31,16232,1012,112016000,2010
35,33,307,45,1390000,2010
35,35,12210,1031,73258000,2010
35,37,2091,245,10817000,2010
35,39,7126,626,54064000,2010
35,41,4048,354,24161000,2010
35,43,24395,1612,248571000,2010
35,45,37908,2823,360073000,2010
35,47,5543,459,61354000,2010
35,49,44097,4778,367429000,2010
35,51,2487,232,12229000,2010
35,53,2810,248,18156000,2010
35,55,8882,1133,52596000,2010
35,57,1797,233,10004000,2010
35,59,1005,120,6735000,2010
35,61,10694,900,59774000,2010
35,999,14354,124,108211000,2010
36,1,167941,9465,1663146000,2010
36,3,12599,794,73734000,2010
36,5,228150,16355,2149442000,2010
36,7,72363,4308,583785000,2010
36,9,24144,1709,196501000,2010
36,11,18816,1620,133291000,2010
36,13,41862,2956,285672000,2010
36,15,32630,1856,258056000,2010
36,17,11366,957,95788000,2010
36,19,25833,1907,204163000,2010
36,21,15222,1714,113264000,2010
36,23,14378,1014,98465000,2010
36,25,11280,1048,94677000,2010
36,27,96409,7440,1064541000,2010
36,29,397398,22393,3567191000,2010
36,31,9711,1176,68524000,2010
36,33,10924,1049,76281000,2010
36,35,13907,1212,104466000,2010
36,37,16409,1326,113829000,2010
36,39,10912,1138,76083000,2010
36,41,856,199,4475000,2010
36,43,11984,1168,79004000,2010
36,45,29989,2497,220709000,2010
36,47,489378,48212,4202282000,2010
36,49,4647,531,32726000,2010
36,51,12688,1254,78636000,2010
36,53,17233,1417,119641000,2010
36,55,331991,17088,3190157000,2010
36,57,15041,1129,110722000,2010
36,59,511467,47113,5707461000,2010
36,61,1968327,103667,62628099000,2010
36,63,58306,4506,412340000,2010
36,65,87774,4901,691254000,2010
36,67,211654,11750,1996748000,2010
36,69,42510,2793,330398000,2010
36,71,103067,9213,844607000,2010
36,73,8202,671,52973000,2010
36,75,23370,2111,198851000,2010
36,77,18912,1443,145611000,2010
36,79,20698,2907,193936000,2010
36,81,484123,43305,4846214000,2010
36,83,41409,2979,356391000,2010
36,85,91227,8495,773877000,2010
36,87,96968,9212,1002044000,2010
36,89,27358,2088,191541000,2010
36,91,61076,4961,529723000,2010
36,93,47433,3100,452785000,2010
36,95,5469,556,35748000,2010
36,97,3566,364,23845000,2010
36,99,8283,717,63890000,2010
36,101,28446,1833,376103000,2010
36,103,531776,47742,5813835000,2010
36,105,17501,1994,124587000,2010
36,107,11897,807,133350000,2010
36,109,45452,2320,376515000,2010
36,111,45087,4708,324297000,2010
36,113,31125,2372,247079000,2010
36,115,9511,1080,72168000,2010
36,117,19694,1733,155525000,2010
36,119,367419,31552,5943292000,2010
36,121,8533,791,60183000,2010
36,123,5054,550,30199000,2010
36,999,77434,238,1583081000,2010
37,1,48238,3206,346666000,2010
37,3,6674,588,40099000,2010
37,5,2176,276,12490000,2010
37,7,4243,417,26905000,2010
37,9,5389,560,34212000,2010
37,11,4518,509,25169000,2010
37,13,13083,1182,96062000,2010
37,15,5227,354,29978000,2010
37,17,11084,553,67656000,2010
37,19,22950,2287,162248000,2010
37,21,95736,7199,729747000,2010
37,23,20843,1457,149164000,2010
37,25,55864,3907,426948000,2010
37,27,18547,1410,129990000,2010
37,29,583,119,3320000,2010
37,31,18066,2020,108599000,2010
37,33,1749,249,8517000,2010
37,35,74505,4180,601391000,2010
37,37,13319,1264,90746000,2010
37,39,6134,611,37981000,2010
37,41,3726,373,23141000,2010
37,43,1419,221,7483000,2010
37,45,27544,1978,213218000,2010
37,47,11735,1077,81287000,2010
37,49,28188,2306,215220000,2010
37,51,92996,5704,681770000,2010
37,53,3869,584,25081000,2010
37,55,12937,1891,72784000,2010
37,57,33560,2771,239768000,2010
37,59,7998,792,51219000,2010
37,61,12648,872,76607000,2010
37,63,155943,6634,2181558000,2010
37,65,14184,805,110572000,2010
37,67,156137,8312,1690106000,2010
37,69,9288,921,82524000,2010
37,71,57599,3935,452952000,2010
37,73,884,130,5325000,2010
37,75,2074,176,13348000,2010
37,77,13197,835,111839000,2010
37,79,1852,242,10867000,2010
37,81,236853,13266,2213386000,2010
37,83,13368,1064,84040000,2010
37,85,18660,1653,117931000,2010
37,87,13974,1413,95285000,2010
37,89,29284,2576,221669000,2010
37,91,7198,496,47248000,2010
37,93,5542,406,30764000,2010
37,95,822,158,3779000,2010
37,97,56377,4249,525401000,2010
37,99,8314,951,53378000,2010
37,101,35795,3094,257867000,2010
37,103,995,148,7263000,2010
37,105,23949,1291,203368000,2010
37,107,20540,1329,135429000,2010
37,109,16368,1523,113422000,2010
37,111,12055,729,74996000,2010
37,113,9011,1126,57986000,2010
37,115,2844,314,16066000,2010
37,117,5598,483,33142000,2010
37,119,502944,27886,6726504000,2010
37,121,3838,383,26462000,2010
37,123,6626,534,42213000,2010
37,125,27203,2204,196054000,2010
37,127,35390,2196,276754000,2010
37,129,81712,6697,677761000,2010
37,131,3811,279,23714000,2010
37,133,33244,2692,194223000,2010
37,135,39220,3087,378725000,2010
37,137,1901,255,9850000,2010
37,139,11605,984,77372000,2010
37,141,7201,905,45053000,2010
37,143,1364,211,8752000,2010
37,145,8106,701,56003000,2010
37,147,56340,3569,417166000,2010
37,149,3706,485,21699000,2010
37,151,36865,2588,266155000,2010
37,153,10736,861,67603000,2010
37,155,31048,1914,191707000,2010
37,157,22624,1712,171924000,2010
37,159,38896,2567,330028000,2010
37,161,15898,1312,106908000,2010
37,163,12828,1024,90305000,2010
37,165,10547,667,73306000,2010
37,167,15317,1334,98060000,2010
37,169,5490,609,35657000,2010
37,171,26799,1687,200597000,2010
37,173,5597,419,35650000,2010
37,175,7238,813,43935000,2010
37,177,359,69,1582000,2010
37,179,42518,3919,322545000,2010
37,181,13146,867,91771000,2010
37,183,365534,24918,3927619000,2010
37,185,1785,234,9755000,2010
37,187,3210,249,24802000,2010
37,189,15927,1624,98477000,2010
37,191,33819,2221,232869000,2010
37,193,17750,1310,130553000,2010
37,195,31590,1761,278273000,2010
37,197,7905,623,47264000,2010
37,199,3198,340,18857000,2010
37,999,39507,218,628101000,2010
38,1,729,96,5212000,2010
38,3,4286,378,28253000,2010
38,5,1133,105,6967000,2010
38,7,150,47,937000,2010
38,9,1812,258,10965000,2010
38,11,1080,157,7542000,2010
38,13,394,83,3049000,2010
38,15,42964,2691,354439000,2010
38,17,91643,5022,793800000,2010
38,19,1271,164,8137000,2010
38,21,1832,224,10522000,2010
38,23,498,82,2835000,2010
38,25,935,99,6768000,2010
38,27,457,74,2607000,2010
38,29,758,132,4513000,2010
38,31,1441,144,10910000,2010
38,33,451,74,2301000,2010
38,35,31061,1840,216240000,2010
38,37,437,75,2565000,2010
38,39,706,97,4564000,2010
38,41,455,98,2829000,2010
38,43,406,60,2633000,2010
38,45,989,145,6743000,2010
38,47,445,73,2226000,2010
38,49,601,114,4531000,2010
38,51,863,111,5234000,2010
38,53,1843,221,19525000,2010
38,55,2209,243,27034000,2010
38,57,NA,237,NA,2010
38,59,8625,735,67756000,2010
38,61,1879,226,15234000,2010
38,63,737,116,3864000,2010
38,65,NA,40,NA,2010
38,67,3150,283,21645000,2010
38,69,1486,163,8985000,2010
38,71,3958,398,24879000,2010
38,73,1642,212,10228000,2010
38,75,791,101,5994000,2010
38,77,5968,525,42463000,2010
38,79,2456,201,14705000,2010
38,81,1676,127,16301000,2010
38,83,NA,45,929000,2010
38,85,NA,26,5066000,2010
38,87,118,14,NA,2010
38,89,10954,954,85024000,2010
38,91,512,63,4057000,2010
38,93,9129,667,58808000,2010
38,95,578,86,3866000,2010
38,97,2579,287,17469000,2010
38,99,3540,419,21830000,2010
38,101,23781,1782,170750000,2010
38,103,1333,182,7167000,2010
38,105,10623,970,117202000,2010
38,999,2072,66,36571000,2010
39,1,4192,384,26686000,2010
39,3,46523,2548,362311000,2010
39,5,15007,1039,109654000,2010
39,7,24159,1987,183900000,2010
39,9,12634,1075,77503000,2010
39,11,16657,985,127280000,2010
39,13,18574,1493,123687000,2010
39,15,6184,541,39613000,2010
39,17,120242,6945,1122167000,2010
39,19,4849,470,29156000,2010
39,21,8517,641,65969000,2010
39,23,40682,2449,291532000,2010
39,25,44640,3554,371486000,2010
39,27,13518,763,123270000,2010
39,29,24823,2137,157985000,2010
39,31,9344,650,70192000,2010
39,33,11614,875,86517000,2010
39,35,629692,33667,6970746000,2010
39,37,14597,1147,109922000,2010
39,39,13030,815,110690000,2010
39,41,66214,3802,805566000,2010
39,43,28166,1891,213765000,2010
39,45,32416,2562,217442000,2010
39,47,9363,615,60199000,2010
39,49,560399,27122,6031869000,2010
39,51,14826,972,112174000,2010
39,53,9588,557,74482000,2010
39,55,29824,2741,253849000,2010
39,57,48446,2983,423288000,2010
39,59,12008,858,81465000,2010
39,61,450229,21382,5323225000,2010
39,63,36285,1728,330998000,2010
39,65,6600,451,41170000,2010
39,67,2452,276,18510000,2010
39,69,7731,558,65004000,2010
39,71,8180,671,56227000,2010
39,73,4972,481,30237000,2010
39,75,15548,1085,93922000,2010
39,77,17234,1215,132737000,2010
39,79,9028,586,60578000,2010
39,81,19328,1344,136405000,2010
39,83,18010,1060,144970000,2010
39,85,82878,6139,774147000,2010
39,87,10177,835,63382000,2010
39,89,46241,2923,353541000,2010
39,91,14734,874,127963000,2010
39,93,78424,5627,636017000,2010
39,95,188403,9947,1702629000,2010
39,97,10160,699,75007000,2010
39,99,83327,5796,600508000,2010
39,101,20871,1216,162173000,2010
39,103,49340,3975,401475000,2010
39,105,2437,314,14460000,2010
39,107,13473,957,92698000,2010
39,109,33021,2129,253231000,2010
39,111,3085,260,29732000,2010
39,113,217779,11638,2097541000,2010
39,115,1686,165,10655000,2010
39,117,3664,380,22191000,2010
39,119,27295,1818,212375000,2010
39,121,1813,208,9809000,2010
39,123,9962,1020,85625000,2010
39,125,3488,301,20967000,2010
39,127,3831,424,23016000,2010
39,129,10406,796,79262000,2010
39,131,6793,435,64679000,2010
39,133,40739,2967,323714000,2010
39,135,8147,658,66597000,2010
39,137,8546,727,55154000,2010
39,139,42532,2735,296463000,2010
39,141,20187,1263,193088000,2010
39,143,22332,1339,167118000,2010
39,145,18107,1327,119405000,2010
39,147,16697,1183,111979000,2010
39,149,21573,990,207478000,2010
39,151,132790,8438,997014000,2010
39,153,229521,13605,2306295000,2010
39,155,70556,4271,540839000,2010
39,157,29107,2171,194465000,2010
39,159,20829,1002,245688000,2010
39,161,9007,556,66079000,2010
39,163,1523,142,14331000,2010
39,165,72171,3910,702333000,2010
39,167,21284,1459,164271000,2010
39,169,36108,2449,279007000,2010
39,171,13648,825,102165000,2010
39,173,46056,2729,420022000,2010
39,175,6558,508,46673000,2010
39,999,54850,256,492489000,2010
40,1,3083,220,18546000,2010
40,3,767,134,4465000,2010
40,5,2118,252,11174000,2010
40,7,1157,176,9507000,2010
40,9,8618,818,73393000,2010
40,11,2416,301,16010000,2010
40,13,9727,743,58196000,2010
40,15,4616,477,33277000,2010
40,17,22546,2262,169386000,2010
40,19,19739,1514,156376000,2010
40,21,9127,732,53194000,2010
40,23,3493,264,20048000,2010
40,25,326,67,1839000,2010
40,27,64856,5323,446247000,2010
40,29,741,86,4409000,2010
40,31,32704,2219,231754000,2010
40,33,1321,81,8694000,2010
40,35,4242,355,28234000,2010
40,37,14647,1409,114563000,2010
40,39,9886,892,70408000,2010
40,41,6784,700,40049000,2010
40,43,843,131,5632000,2010
40,45,787,117,6243000,2010
40,47,22249,1645,170496000,2010
40,49,7107,667,55399000,2010
40,51,10306,1056,72596000,2010
40,53,811,100,8247000,2010
40,55,536,78,3069000,2010
40,57,470,59,2600000,2010
40,59,579,100,3669000,2010
40,61,2850,225,16270000,2010
40,63,2471,230,13477000,2010
40,65,6946,544,43200000,2010
40,67,658,109,3345000,2010
40,69,1790,178,11474000,2010
40,71,14495,1140,116502000,2010
40,73,4938,480,41410000,2010
40,75,1669,206,9835000,2010
40,77,1886,171,14266000,2010
40,79,7976,790,51172000,2010
40,81,5301,571,36942000,2010
40,83,5779,717,34965000,2010
40,85,3443,149,21098000,2010
40,87,6910,756,43325000,2010
40,89,7852,565,49084000,2010
40,91,3237,348,20860000,2010
40,93,2048,248,19323000,2010
40,95,3862,281,23922000,2010
40,97,8790,787,65607000,2010
40,99,3099,264,19317000,2010
40,101,23050,1487,172319000,2010
40,103,3080,201,24873000,2010
40,105,1351,164,8250000,2010
40,107,1237,163,6649000,2010
40,109,337056,22312,3249756000,2010
40,111,7518,700,50138000,2010
40,113,5704,613,41732000,2010
40,115,8874,639,55352000,2010
40,117,2463,289,15680000,2010
40,119,21669,1704,145876000,2010
40,121,11982,966,85638000,2010
40,123,12725,969,83803000,2010
40,125,18430,1334,112947000,2010
40,127,1871,185,9970000,2010
40,129,497,95,3190000,2010
40,131,23260,1643,221973000,2010
40,133,5081,469,36397000,2010
40,135,6392,588,34399000,2010
40,137,12366,1051,94235000,2010
40,139,6797,472,52592000,2010
40,141,1287,139,7788000,2010
40,143,306457,18510,3103638000,2010
40,145,7835,908,52591000,2010
40,147,20116,1199,233286000,2010
40,149,1489,240,9685000,2010
40,151,2313,282,15566000,2010
40,153,7192,797,58245000,2010
40,999,20474,194,257983000,2010
41,1,3929,539,23785000,2010
41,3,24526,2059,229430000,2010
41,5,137534,10747,1234406000,2010
41,7,13476,1438,91245000,2010
41,9,6915,952,46160000,2010
41,11,16704,1669,112700000,2010
41,13,3632,485,24368000,2010
41,15,4638,721,30283000,2010
41,17,51489,5807,395691000,2010
41,19,27752,2543,210974000,2010
41,21,583,63,5357000,2010
41,23,1433,247,8998000,2010
41,25,1307,197,7557000,2010
41,27,8725,951,53878000,2010
41,29,63965,5786,479414000,2010
41,31,3500,346,22512000,2010
41,33,19186,2014,128350000,2010
41,35,16436,1642,127435000,2010
41,37,1227,200,8308000,2010
41,39,111667,9601,863453000,2010
41,41,13977,1628,86467000,2010
41,43,31707,2444,255232000,2010
41,45,8786,741,52887000,2010
41,47,96142,7668,706623000,2010
41,49,2530,176,23031000,2010
41,51,370175,24645,4088473000,2010
41,53,11012,1326,68816000,2010
41,55,323,58,2092000,2010
41,57,6257,709,42507000,2010
41,59,21014,1552,152232000,2010
41,61,6969,784,45573000,2010
41,63,1647,340,9442000,2010
41,65,6998,723,46059000,2010
41,67,219441,14150,2905819000,2010
41,69,138,32,702000,2010
41,71,27728,2286,208312000,2010
41,999,7696,128,83045000,2010
42,1,27504,1913,188730000,2010
42,3,662099,33347,7184687000,2010
42,5,13304,1273,94255000,2010
42,7,47953,3458,377761000,2010
42,9,12899,1094,81676000,2010
42,11,142598,8285,1305788000,2010
42,13,50470,3217,361619000,2010
42,15,18314,1379,142287000,2010
42,17,241568,18821,2275503000,2010
42,19,73914,4642,628635000,2010
42,21,50550,3437,369556000,2010
42,23,1500,121,10550000,2010
42,25,13323,1128,80958000,2010
42,27,43058,3189,313407000,2010
42,29,224631,13787,3170326000,2010
42,31,11212,960,72350000,2010
42,33,25512,1977,178222000,2010
42,35,10642,736,78022000,2010
42,37,21558,1435,148138000,2010
42,39,26515,2048,176704000,2010
42,41,111674,5725,1000399000,2010
42,43,141587,6889,1427809000,2010
42,45,201536,12772,2733915000,2010
42,47,13540,906,102644000,2010
42,49,111677,6287,869970000,2010
42,51,36226,2742,240404000,2010
42,53,1383,113,8669000,2010
42,55,46296,3030,339906000,2010
42,57,4528,276,31506000,2010
42,59,12689,729,129918000,2010
42,61,9946,842,66342000,2010
42,63,27263,1931,219197000,2010
42,65,13292,1152,92916000,2010
42,67,5167,465,30662000,2010
42,69,95796,5372,708134000,2010
42,71,207278,12043,1734117000,2010
42,73,26506,2013,190787000,2010
42,75,43427,2641,323155000,2010
42,77,153146,8410,1656643000,2010
42,79,122286,7326,956507000,2010
42,81,44361,2853,319230000,2010
42,83,12898,1068,97877000,2010
42,85,43310,2784,304373000,2010
42,87,13776,932,96278000,2010
42,89,44758,3408,352120000,2010
42,91,460670,25798,6477329000,2010
42,93,12619,416,164253000,2010
42,95,89697,6228,799739000,2010
42,97,22748,1680,160949000,2010
42,99,6138,796,33908000,2010
42,101,570612,26933,6978683000,2010
42,103,7569,887,40715000,2010
42,105,4325,378,34687000,2010
42,107,40470,2864,299998000,2010
42,109,13275,841,78655000,2010
42,111,20947,1741,142804000,2010
42,113,1217,163,6941000,2010
42,115,6637,901,37030000,2010
42,117,9867,860,66022000,2010
42,119,15114,911,100536000,2010
42,121,16434,1185,115474000,2010
42,123,13770,888,99050000,2010
42,125,78848,5028,829482000,2010
42,127,12521,1357,79256000,2010
42,129,118594,8750,948913000,2010
42,131,8180,647,70062000,2010
42,133,152211,8580,1376921000,2010
42,999,30260,235,637910000,2010
44,1,13144,1230,82101000,2010
44,3,68851,4817,653446000,2010
44,5,28719,2758,239650000,2010
44,7,247734,15836,2648353000,2010
44,9,39287,3791,356116000,2010
44,999,1265,89,15724000,2010
45,1,4293,348,27660000,2010
45,3,48205,2759,519099000,2010
45,5,1544,131,13434000,2010
45,7,50507,3681,361982000,2010
45,9,3325,293,21640000,2010
45,11,4853,364,33310000,2010
45,13,47172,4718,330524000,2010
45,15,37369,2623,338194000,2010
45,17,3032,243,22853000,2010
45,19,168876,11621,1472447000,2010
45,21,16456,992,109187000,2010
45,23,6116,536,47774000,2010
45,25,11275,714,82595000,2010
45,27,5745,513,34260000,2010
45,29,7857,784,49693000,2010
45,31,18188,1130,174344000,2010
45,33,7725,517,40547000,2010
45,35,22377,2155,154830000,2010
45,37,4319,337,27452000,2010
45,39,4554,318,48847000,2010
45,41,52058,3178,400762000,2010
45,43,17668,1804,123754000,2010
45,45,206754,12072,1871659000,2010
45,47,23403,1404,192729000,2010
45,49,3606,391,25948000,2010
45,51,92343,8246,538504000,2010
45,53,5702,557,38363000,2010
45,55,13176,1141,97850000,2010
45,57,13009,1199,113637000,2010
45,59,15782,944,115420000,2010
45,61,2043,214,12359000,2010
45,63,87222,6068,680005000,2010
45,65,880,94,5584000,2010
45,67,6533,523,47364000,2010
45,69,4948,359,35502000,2010
45,71,14165,736,104300000,2010
45,73,18507,1466,175678000,2010
45,75,27052,1735,194269000,2010
45,77,24271,2026,155456000,2010
45,79,159117,9066,1490070000,2010
45,81,3599,261,22365000,2010
45,83,108393,6338,1001186000,2010
45,85,27620,1821,189403000,2010
45,87,6259,480,39911000,2010
45,89,6509,542,50980000,2010
45,91,64216,4449,563645000,2010
45,999,24230,154,224667000,2010
46,3,644,93,4226000,2010
46,5,6979,568,45069000,2010
46,7,621,66,3259000,2010
46,9,1452,178,9253000,2010
46,11,13962,866,101237000,2010
