"cz1","cz2","distance"
513,53,29.9044942751187
513,77,27.4834198297095
513,191,27.2095129404875
513,232,22.1822862025829
513,249,53.1253343569058
513,284,23.4563213820781
513,352,74.4340373032684
513,391,97.094442434824
513,404,62.5230859525662
513,408,69.7068911695854
513,417,82.3031901877647
513,432,22.3865530271829
513,448,81.6167972310963
513,536,65.1991240463929
513,583,84.7486522485037
513,587,77.430998929924
514,57,78.4101436074559
514,206,25.0742069257732
514,241,24.235658628748
514,244,67.7779970653657
514,267,73.4275167258957
514,292,59.9968225857092
514,329,49.6495424804652
514,429,82.0001293168836
514,532,27.6042256025579
514,546,28.7389282276736
514,547,44.0859696012586
514,550,76.0306717725814
514,578,86.2560894720624
514,620,97.3158819797316
514,642,91.377281210477
515,5,31.6979454982579
515,183,80.3230467603613
515,210,97.8571537417655
515,414,91.2883867321379
515,571,86.7818989664661
515,579,49.4447043188235
515,625,51.4576505809962
515,663,55.8707397394998
515,676,66.0341495735213
515,691,54.725828080342
516,24,55.4626318804897
516,55,23.6378459141619
516,121,56.1465396083476
516,125,36.1692072518625
516,133,27.8558952374072
516,155,89.9722924002289
516,245,17.708932218771
516,267,73.5749586412497
516,287,95.1224800698551
516,295,24.5255275380656
516,329,89.8635239609752
516,368,61.5879445323578
516,509,67.6412393329751
516,550,76.6335856568094
516,576,79.2556456264512
516,580,28.7482850586659
516,597,93.4712199033239
516,604,86.5806161183058
516,616,24.8923530272929
517,12,87.7671571230934
517,47,43.4916106534164
517,130,56.5136028503954
517,144,80.7201448572086
517,179,45.101709689776
517,204,30.254710102923
517,263,81.4016098637155
517,279,39.087751108592
517,305,93.6682628179943
517,366,35.6291203740714
517,555,51.3725066719573
517,567,26.1561792982054
518,4,58.3990630246769
518,11,58.3984428021283
518,15,79.5251929595543
518,57,96.0981650466903
518,83,42.1007591478178
518,144,90.7532032540057
518,230,78.6982019790895
518,304,25.7013733711758
518,401,27.2056008543581
518,437,70.1737300722671
518,467,87.3187009013256
518,491,97.9734076769391
518,499,85.8650114597226
518,504,24.3999813396093
518,507,71.2567403686849
518,561,57.3320520724386
518,563,20.4714492981119
518,564,23.8896560016924
518,566,66.9254443167899
518,590,54.9372113959962
518,591,71.0330360366903
518,597,98.5666438320178
518,603,96.5213452793121
518,614,22.0165311540672
518,621,73.8457746964631
519,13,41.1608605055653
519,100,65.121682003895
519,104,85.7124859821392
519,111,41.7076383549563
519,130,81.0525216103584
519,263,81.5443754838864
519,395,78.9099430123539
519,508,37.7937684075146
520,1,27.5014951127921
520,117,18.4675940647138
520,128,64.1530475906199
520,189,45.31073265363
520,209,27.7464841880346
520,259,19.1841146300234
520,343,89.9369628447177
520,350,34.3960701345398
520,364,79.1817238596054
520,384,71.001964546524
520,389,77.6654122123245
520,399,84.3771248538106
520,413,55.9603894909333
520,416,99.7252181534652
520,430,80.1880249050525
520,493,89.3371051459419
520,494,93.8317672330324
520,553,99.5821212020957
520,560,74.9697742461712
520,568,68.4812236123353
521,131,25.68262222024
521,326,39.7049388064304
521,487,33.2045866647827
521,540,44.8258556761811
521,544,53.8193581948667
521,599,83.6300338541066
521,622,99.9448531758433
521,664,42.6157913367765
522,75,31.4367451877701
522,205,75.8340608746348
522,237,35.114905203248
522,277,82.1175225343769
522,307,41.0846985781848
522,325,39.9323934081175
522,334,23.6170882997519
522,601,62.2391741943943
523,26,17.2385599246941
523,50,68.5700102660989
523,54,81.3805373927601
523,63,73.2594741998628
523,72,23.3730491901706
523,89,71.4974339366279
523,157,58.0635988954431
523,176,23.0381899635392
523,181,74.5912825749603
523,199,70.0956285922163
523,228,38.4892964931414
523,266,18.9965429542812
523,272,77.3535544834383
523,311,73.6535592465785
523,336,50.2292739558252
523,351,69.2365691434774
523,372,92.4954947493156
523,383,63.4793188650899
523,439,58.2712345468005
523,463,56.0007284921295
523,468,14.2753818427393
523,472,54.0279788673222
523,531,48.5899667257269
523,573,82.7022845634187
524,113,71.0160267460775
524,164,26.7230968093482
524,169,85.1506125453838
524,184,65.5082597149708
524,203,62.1940724258975
524,214,87.0665599646
524,215,31.5107560295241
524,251,88.6156271718711
524,296,86.4223086553685
524,332,28.2556800086071
524,358,38.9540064377548
524,420,59.6413956164267
524,431,35.7557192704051
524,565,43.2738494874685
525,300,51.6034986207128
525,539,99.5003392718621
525,595,72.9956762201445
525,611,56.6228541818711
525,618,43.2470709131223
526,15,24.4069912286352
526,24,96.4624128543647
526,55,37.726831904011
526,85,97.743907233933
526,121,97.9635601775557
526,161,80.2027037180219
526,192,86.8688168080063
526,230,98.253763509714
526,253,45.8295248369907
526,295,71.3170678976793
526,368,28.903856666116
526,393,24.3661420662029
526,401,94.479923137235
526,455,47.2640756068283
526,469,23.4787543299688
526,478,71.0576827456721
526,492,63.3350719011441
526,509,23.1816827493447
526,554,74.1264265780738
526,561,95.6381749819743
526,597,65.2198059199886
526,621,76.0717997495269
527,96,47.4533018997338
527,105,15.3412316413886
527,195,67.7000153480427
527,198,54.3898699239948
527,214,97.5372384316333
527,385,54.0356941091756
527,398,57.6048617247693
527,486,96.5632779752836
527,630,84.369994362064
528,84,61.5399373091728
528,87,22.4675958829975
528,112,54.3041259100431
528,138,18.5368766747648
528,146,91.7852167284349
528,162,16.5223451725502
528,220,21.4109105690021
528,238,88.1660950289273
528,246,79.4875791659738
528,248,28.727550553094
528,346,59.2914125105965
528,361,99.3309440153413
528,421,93.0224239425715
528,482,91.7947237985231
528,559,62.3020702564799
529,88,34.8952026322497
529,139,81.1220648770388
529,201,75.547224877917
529,227,28.0463394795574
529,234,34.5096774220756
529,394,44.617643809293
530,262,46.5790945969649
530,274,63.8189881918653
530,438,42.4740771980605
530,581,49.5231381023648
531,26,76.5441094230117
531,54,82.9286075022787
531,65,19.7840233220703
531,72,54.2176100085424
531,106,64.2238413564868
531,123,91.4041101040973
531,157,90.6430223025657
531,167,87.1906516583466
531,176,67.1678546995157
531,199,45.5218808739829
531,217,65.5637233255961
531,228,57.4798791902293
531,256,76.1528422683297
531,266,24.0644969577285
531,302,94.7043310676531
531,311,75.1222872198809
531,319,66.2227558060062
531,328,56.2610675246081
531,336,24.346623800998
531,351,19.532278878733
531,357,95.2338792426008
531,439,54.3766081423497
531,450,42.7972162733289
531,463,98.2269606475491
531,468,25.8142138149959
531,472,20.8739931873397
531,523,48.5899667257269
531,573,25.0495116432071
531,682,84.5034273324736
532,4,73.4753933269901
532,11,84.6407979505755
532,24,88.4114671257245
532,57,23.6620130895264
532,135,56.1916297976818
532,206,23.7041410003573
532,241,54.0829644898332
532,267,93.2472321437813
532,329,29.3879113997876
532,335,61.7785427021888
532,429,32.5159246156219
532,467,95.4929931181656
532,514,27.6042256025579
532,546,68.0624141026031
532,547,37.9205899193373
532,550,69.2775469798494
532,603,68.378936245584
532,620,21.8202743702377
532,642,31.5097298819002
533,97,30.6232676058841
533,270,30.6856210998345
533,333,57.6805974742811
533,405,71.3609134933662
533,419,92.3073062904648
533,541,42.3328526867343
533,655,56.1152267134863
534,27,71.8316889225745
534,35,35.2103072364649
534,42,84.6797989628075
534,86,53.2604447838158
534,102,28.1632319922387
534,193,83.8027934088746
534,283,30.2227563525604
534,447,75.8713408862744
534,485,91.9057368574164
534,511,29.1059789862435
534,592,72.5838959264547
534,608,68.8488620185197
534,632,30.1184687992748
535,155,60.2094875817078
535,241,59.8990633971999
535,243,84.3315093663964
535,244,55.2117062070985
535,267,72.8594370628951
535,293,67.0139993383772
535,406,59.2648511033507
535,502,31.1397701433024
535,505,25.9562756652775
535,549,70.5937435173966
535,576,60.764219547653
535,582,45.3838168556625
535,598,28.4814514880709
535,607,91.5228916525717
535,643,29.2059153265215
535,653,42.430678176554
535,687,28.4759606178963
536,10,23.6283977142219
536,25,91.4151395486191
536,38,18.260101968947
536,77,15.7811560223037
536,89,69.6666320206261
536,148,70.2644252802482
536,170,67.7606796303939
536,181,95.7110704443129
536,191,75.2058522588853
536,232,83.4961852483287
536,284,95.4236481468994
536,327,66.4856115635473
536,337,73.9799539037189
536,391,20.8495712697075
536,400,60.3061880220578
536,404,24.5693700571533
536,417,29.0410696002786
536,432,30.5378854668243
536,448,65.277573375777
536,513,65.1991240463929
537,33,89.9105314703266
537,271,34.8333341408337
537,390,39.2862505415368
537,496,49.0115555416363
537,570,36.0708090228219
537,577,95.6421437529742
537,681,67.1204665046577
538,99,30.5003759075279
538,226,74.1060188220232
538,291,43.5313159276816
538,506,64.1488354532475
538,557,54.4496220081427
539,88,84.4074876933832
539,95,46.770355277215
539,201,89.4766567813068
539,300,30.8140562803751
539,495,47.3436625951699
539,525,99.5003392718621
539,543,83.3399965209661
539,623,41.1167046237078
539,654,95.9746658807002
539,686,48.5317234306471
540,43,67.1110243311589
540,131,53.33604237023
540,276,39.4809148012421
540,326,95.6438385342724
540,487,74.9437676430767
540,521,44.8258556761811
540,544,38.4899889971318
540,622,36.4467210018443
540,661,64.0759398611457
540,664,97.2998544875105
541,86,28.7104098210494
541,97,46.9686679043997
541,193,37.406302898961
541,270,29.5865087314086
541,299,75.3068887912359
541,333,32.5880853666742
541,405,93.9641969064619
541,419,93.7503691293802
541,490,77.0020173727906
541,511,92.2469275101252
541,533,42.3328526867343
541,627,62.732086729031
541,644,40.4222373467929
542,44,26.7261255051097
542,101,23.9172040540284
542,121,27.349814866411
542,126,93.5631424562909
542,133,89.1907613107227
542,185,74.1924163308374
542,240,60.5934559419398
542,287,79.7286836850431
542,317,24.9830793723677
542,321,93.387072373243
542,353,52.7171848798281
542,364,76.1375029256705
542,376,65.6010146770814
542,428,54.80162606651
542,456,54.4100879979843
542,464,22.8994067101199
542,493,92.4369745708445
542,572,52.2681898543995
542,604,56.7771101228878
543,95,80.5029918405473
543,300,31.1858657978113
543,503,59.7719233853001
543,539,83.3399965209661
543,595,70.011381368451
543,600,95.9312660482863
543,623,44.2070355099764
543,685,63.2631851218203
543,703,96.4929937352945
544,487,54.3873838692102
544,521,53.8193581948667
544,540,38.4899889971318
544,622,69.2152411878038
544,661,42.188279205466
544,685,65.4858130938814
544,703,58.4125662149922
545,58,26.5366719808882
545,70,30.0364006872134
545,115,21.8517825852712
545,145,87.6741825758404
545,161,64.3527086104356
545,186,73.5877206189264
545,223,22.9868249438834
545,229,78.3355939898238
545,230,88.1294003982047
545,233,80.3683848410701
545,344,18.9384829095203
545,470,31.1793206944644
545,507,96.7447155786758
545,586,95.616046238842
546,206,57.993563005228
546,241,37.4832525454578
546,244,39.8951243274913
546,267,83.7290392718461
546,292,32.4421473737752
546,293,94.9418677427777
546,329,85.4396444774446
546,459,87.801818923839
546,461,63.4371009664068
546,510,96.4193057511484
546,514,28.7389282276736
546,532,68.0624141026031
546,547,46.4295988632348
546,578,26.4975682035717
546,642,99.0886381213771
547,57,96.2614702430093
547,135,83.241487944079
547,206,82.211904421806
547,241,94.190843169659
547,292,77.1777385705269
547,329,93.1497949636139
547,335,68.7854261249887
547,429,82.6430922593842
547,459,60.2890786373605
547,514,44.0859696012586
547,532,37.9205899193373
547,546,46.4295988632348
547,578,65.3912272914632
547,620,64.4876732009826
547,642,34.4381845124943
547,680,88.648673155137
548,2,64.2393014113523
548,66,24.5647964353139
548,85,23.4960048324632
548,115,89.8261462705318
548,122,18.3989692425492
548,127,21.5719737502983
548,145,68.9158575099079
548,161,60.044099021965
548,192,27.402629608738
548,221,54.1803661568092
548,224,89.6101330981215
548,229,45.7738893778077
548,235,70.2909123328961
548,253,75.56670772555
548,280,28.0662210209061
548,320,67.9916827045005
548,344,95.6725962345207
548,393,93.7878595042149
548,478,69.5678125462809
548,554,72.3655465254087
548,629,76.1876848523067
549,82,26.3045657142623
549,125,59.1253684874561
549,133,88.4483218101859
549,155,24.4735477371435
549,287,56.6112717696898
549,406,67.4490232156967
549,407,96.9965709819865
549,435,84.8840866429394
549,505,30.4095458602147
549,535,70.5937435173966
549,576,74.6581428893755
549,594,79.2392790248344
549,607,46.1064676030246
549,643,48.9435568216654
549,652,54.8049782862743
549,687,91.3385564102693
550,24,51.1445190286755
550,57,53.8964206429034
550,125,84.3109591053115
550,155,97.3568253916859
550,206,22.0662674279137
550,241,70.946836630012
550,244,96.716088778221
550,245,24.506475298038
550,267,24.9175499195771
550,329,23.7432745690305
550,429,99.7936276985844
550,514,76.0306717725814
550,516,76.6335856568094
550,532,69.2775469798494
550,576,49.2817870014781
550,580,58.3643535495178
550,598,83.8796751499598
550,603,65.7512676788597
551,9,55.2007870740763
551,23,23.2983621240335
551,42,95.2882235751287
551,114,77.7638275707146
551,118,34.8621710428386
551,154,41.002351406421
551,160,96.0730115965884
551,163,25.6715077434342
551,168,98.5074552032879
551,286,87.494503075166
551,314,75.1653872773296
551,387,37.0251034784003
551,475,37.6369691458196
551,485,82.2236978595189
552,17,71.7523833733414
552,363,69.9995986394994
552,438,74.8588347165465
552,665,80.0179697831424
553,1,47.5556770921988
553,71,21.5453358436555
553,92,73.4345091759831
553,156,86.383220276224
553,200,94.8135622878155
553,225,30.8085406907411
553,259,68.1663582029634
553,275,51.5326941682839
553,389,97.2789871199727
553,411,83.4032649722227
553,413,25.4067615234943
553,416,49.2240162910656
553,430,65.6716214100045
553,520,99.5821212020957
553,568,31.4452315711247
553,602,72.9364814179957
553,628,72.188222642759
554,2,65.5673584329395
554,85,26.3296400181001
554,121,75.0255308141697
554,122,81.0756919200692
554,126,22.4390934657972
554,192,47.6320377442703
554,221,75.2729699704888
554,253,24.9071276590589
554,368,75.9163131051318
554,376,76.0460033234081
554,393,63.7021379721663
554,464,64.9861730867623
554,469,39.9430059407178
554,478,67.0946948309076
554,492,27.0149956498813
554,493,93.7737181889017
554,526,74.1264265780738
554,548,72.3655465254087
554,629,23.4786976826505
554,671,44.0559179609945
555,12,16.5899623338107
555,47,22.9642586840993
555,179,38.2220595857091
555,204,91.5123418659117
555,279,83.8711710270558
555,305,46.1331528918126
555,415,77.4640254986638
555,491,97.4682038267622
555,499,78.6929878651177
555,517,51.3725066719573
555,567,28.0211935833618
556,6,97.1453244483473
556,107,54.0637040924496
556,210,88.3505117923123
556,459,46.4313710657107
556,578,51.1684735849387
556,636,50.2005407911237
556,642,94.1104781095771
556,646,36.0277509168824
556,680,71.7773786733352
557,69,28.8287770341762
557,99,59.338159877963
557,226,37.9621572382701
557,392,85.1446465519778
557,483,76.8879709213416
557,506,36.7957827885146
557,538,54.4496220081427
557,569,80.5119893860818
558,21,28.6307287312977
558,22,98.8834882905702
558,54,94.6273485321733
558,60,98.5590640358696
558,90,24.6865526150293
558,106,22.1610883943948
558,120,32.537673611833
558,140,83.8930416148395
558,141,49.2728912369347
558,177,53.9432979443423
558,190,45.6965150037164
558,199,85.227851767815
558,217,72.1656026522279
558,303,22.7324212010509
558,310,85.7855821834884
558,409,62.1937949489546
558,457,72.2891622522657
558,462,65.7071117024524
558,562,74.4438538263541
559,87,23.7819554353623
559,110,29.761302869075
559,138,97.0485945340118
559,146,24.6194652411521
559,147,92.3552284811827
559,162,29.7341878627335
559,182,35.3824675626628
559,220,69.3031860600455
559,238,86.0339109991865
559,248,93.5275144389884
559,261,69.2709014965572
559,298,19.1919058292248
559,403,91.7632767184732
559,528,62.3020702564799
560,1,62.4690894076816
560,54,57.1782713019753
560,63,90.2227155657418
560,108,24.6936886205366
560,117,24.0873541579742
560,128,20.6495117001857
560,140,86.8079232571472
560,157,94.5996702813962
560,177,99.3874082747144
560,189,25.6011284623168
560,209,67.5339698047225
560,331,51.9691875944766
560,343,65.6716085387305
560,384,75.9878245305038
560,389,90.1376037938245
560,457,32.4178132150535
560,480,16.9950899360709
560,494,57.1903585457638
560,520,74.9697742461712
561,15,30.7391301753755
561,144,87.388470316881
561,161,63.2796766509196
561,230,21.8006201118321
561,304,25.4800342928637
561,344,93.669319138708
561,393,74.7408754536869
561,401,25.4618656410572
561,455,28.0497801239332
561,470,98.0549913076187
561,507,32.7697745917426
561,518,57.3320520724386
561,526,95.6381749819743
561,564,72.8171061864394
561,566,88.8821010125518
561,590,63.9786262295001
561,614,72.95541837603
561,621,65.1239076793944
562,41,79.5860773958896
562,65,42.8068204052373
562,90,18.7568101090972
562,91,87.6921299839576
562,106,43.728003821534
562,123,49.1474568088651
562,141,15.2380557612599
562,177,99.4154316804263
562,199,85.9785173523353
562,217,20.5446529758496
562,247,99.0668694398786
562,278,93.4125231448561
562,282,73.739158082631
562,303,76.1324490266355
562,310,26.1804538657944
562,328,78.1296993753058
562,357,16.842993041869
562,371,62.0155377359175
562,409,93.0389503472252
562,558,74.4438538263541
562,573,82.9825935447804
562,682,42.8119400684879
563,4,67.2140756726686
563,11,25.9057804124126
563,47,91.2231766859197
563,57,99.8425248400903
563,83,27.8095297201736
563,301,68.6053559577407
563,304,74.66537417871
563,401,77.8725339151976
563,429,96.4999370572249
563,437,25.7073805413017
563,467,45.7923307854702
563,479,94.7618173724625
563,491,49.3445146067178
563,499,61.9038555383117
563,504,19.87677228205
563,518,20.4714492981119
563,564,64.4660901973835
563,566,79.2028056524594
563,590,89.70381980319
563,591,29.2314436897741
563,614,30.6115659170664
564,4,30.0258127142769
564,11,69.3191303581346
564,15,53.0326849042806
564,24,32.6447278472492
564,57,65.1555490316414
564,83,85.7571628571484
564,230,96.555901124118
564,295,70.8843192421365
564,304,54.0702611571244
564,329,94.2870569181405
564,401,23.5132014013415
564,429,83.1731523152702
564,437,93.8774063618027
564,504,24.8870464748283
564,507,98.9027329366063
564,509,77.2992921047902
564,518,23.8896560016924
564,561,72.8171061864394
564,563,64.4660901973835
564,590,92.3858239212777
564,597,23.9966195239299
564,603,51.1719904146224
564,614,64.8447271800922
564,621,26.3640082161826
565,36,71.5066343214253
565,74,94.4320748915748
565,113,23.4515497268803
565,152,68.3788807256599
565,164,93.5024774778496
565,178,81.3790879568158
565,196,99.2252418856146
565,203,82.8113837413683
565,215,85.4285157598351
565,231,60.9012502695504
565,251,12.4545721169074
565,309,84.6228579191558
565,316,95.8745998434538
565,332,35.5566837011733
565,358,25.2075077121019
565,418,32.7574947289398
565,420,21.4755967719183
565,431,69.683885389001
565,524,43.2738494874685
566,12,78.0160585264669
566,47,26.5503804520274
566,83,22.9461482245377
566,144,18.8611075163783
566,186,89.5480199025784
566,204,64.8352928472397
566,230,92.0295634658028
566,304,46.0286265426687
566,401,90.0326334782331
566,499,48.789227124407
566,507,50.9874167175281
566,518,66.9254443167899
566,561,88.8821010125518
566,563,79.2028056524594
566,567,86.4141716530008
566,590,26.0449416708636
566,591,82.1708098153038
566,614,31.1335836513735
567,12,61.6209994382468
567,47,22.3390929474313
567,83,98.4589575838845
567,144,72.6492590114818
567,179,49.688875966777
567,204,44.0384579884382
567,279,72.2594848883896
567,305,73.601949412517
567,366,96.9404250827898
567,499,98.0523663190033
567,517,26.1561792982054
567,555,28.0211935833618
567,566,86.4141716530008
568,1,54.8402559454787
568,49,97.8963784254122
568,71,33.8915810430403
568,185,69.9334702559683
568,200,59.3343248257517
568,225,71.0388938627526
568,240,99.6547913952464
568,259,32.7903109109791
568,275,99.0845707203674
568,321,56.1380440432987
568,350,73.1880603535111
568,353,98.6913410756057
568,364,71.5933665898465
568,411,89.3021596110062
568,413,26.4795825606715
568,416,75.7430959537409
568,430,22.4999909237321
568,520,68.4812236123353
568,553,31.4452315711247
568,628,19.9713719350123
569,27,32.6028906536042
569,35,61.7925953705595
569,69,22.8719617089708
569,193,57.5637425514053
569,392,90.3609393578362
569,483,44.5501781659425
569,506,61.8295115176105
569,511,86.2417222179441
569,557,80.5119893860818
569,592,27.0340090936707
569,606,50.2835436390217
570,43,73.9848639427115
570,271,71.7639947941671
570,276,30.8341817024437
570,390,30.3639053058969
570,537,36.0708090228219
570,577,45.5736371842483
570,624,86.6961243544268
570,681,96.2032954431785
571,210,67.1660167510921
571,292,81.249680670305
571,293,37.6963488921591
571,461,36.7686200019334
571,510,12.1137292557593
571,515,86.7818989664661
571,578,75.2955563266598
571,579,38.7621869904792
571,625,47.5675402257611
571,626,88.1792187529604
571,636,92.4880997207963
571,648,68.1944323541679
571,653,90.0722580297049
572,40,23.4562736177599
572,44,87.541195582931
572,49,62.0582048062298
572,101,19.6096000314652
572,121,94.1554487969757
572,185,69.862027737494
572,240,26.1965889334591
572,317,56.8866539062724
572,353,77.1802391628245
572,407,98.6664480561222
572,426,31.794405322407
572,428,25.3227364139787
572,452,64.8963157683219
572,456,57.7727923895025
572,473,74.2284405518948
572,542,52.2681898543995
572,594,66.565849947324
572,604,96.6156726148183
573,54,57.5363613534057
573,65,24.5686757557012
573,90,79.38456043545
573,106,24.9393476612271
573,123,94.3172617691603
573,157,73.4978975244171
573,176,89.2321822557201
573,177,70.9410560649229
573,199,20.4773582824488
573,217,31.1383505811113
573,228,48.6004562485643
573,266,64.5280756323418
573,328,80.323210240265
573,336,75.9870616012078
573,351,52.9156520985875
573,357,79.8399478543129
573,439,98.6560092796696
573,450,70.9996802252647
573,468,43.0175900771343
573,472,15.9513109775286
573,523,82.7022845634187
573,531,25.0495116432071
573,562,82.9825935447804
573,682,78.7576104685861
574,70,93.6152892548844
574,100,72.0873628342884
574,104,22.5527894380497
574,172,23.6453896057361
574,233,95.0955657055516
574,249,23.5499697094261
574,322,87.7321149663609
574,352,67.8053297056227
574,388,73.216010505956
574,395,81.4918193377742
574,586,72.6433414438331
575,80,53.615335304411
575,187,59.6854003978603
575,211,73.6659665217059
575,297,76.6521969581281
575,484,69.8622990883717
576,82,86.1785797177896
576,125,28.8292694245336
576,133,85.7982467086987
576,155,26.1668925366713
576,206,75.3881229664087
576,241,47.4883062040069
576,244,69.0689266585603
576,245,35.4426958156677
576,267,24.2674382258247
576,287,99.6624398633835
576,505,74.9970081420035
576,516,79.2556456264512
576,535,60.764219547653
576,549,74.6581428893755
576,550,49.2817870014781
576,580,30.4624077452493
576,598,31.5020385991841
576,643,30.0645251269062
577,43,42.4435838441388
577,271,71.6735550360497
577,276,45.5018776035473
577,360,97.1458671672888
577,390,32.9879707197643
577,537,95.6421437529742
577,570,45.5736371842483
577,605,80.5215469897269
577,624,43.7018090792501
577,681,68.6744775875587
578,210,71.3896947220366
578,292,33.6917792872897
578,293,96.0223408792014
578,459,43.438880996707
578,461,21.9287404559042
578,510,40.8840699691772
578,514,86.2560894720624
578,546,26.4975682035717
578,547,65.3912272914632
578,556,51.1684735849387
578,571,75.2955563266598
578,636,58.0104891725001
578,642,80.6167498176739
578,646,81.5140805252184
578,680,92.7621917495648
579,5,63.0853796448056
579,153,71.3142852139624
579,210,87.8006075369507
579,293,45.0648872846938
579,461,71.3243734065857
579,502,90.2613957097696
579,510,72.5382102023205
579,515,49.4447043188235
579,571,38.7621869904792
579,625,65.671197790176
579,626,49.4273228819568
579,648,44.7037086689826
579,650,87.7156245501019
579,653,76.9541485679923
580,24,82.4188164684667
580,55,72.5966309403321
580,82,99.398242147214
580,125,29.249306937772
580,133,46.9341319559181
580,155,55.059045239478
580,206,90.7988961618587
580,245,26.8363947731497
580,267,38.9431058973621
580,287,96.3504495190065
580,295,71.9058855487277
580,516,28.7482850586659
580,550,58.3643535495178
580,576,30.4624077452493
580,598,91.2488458386362
580,616,70.035654315383
580,643,93.7185631984777
581,262,52.8879032678323
581,297,82.9383531649552
581,438,58.9808180253845
581,530,49.5231381023648
582,243,32.7785848935883
582,379,86.781708972981
582,406,45.43138649095
582,449,64.4900936378773
582,500,64.9809088600799
582,502,33.196419156253
582,505,63.5742169924166
582,535,45.3838168556625
582,598,93.4385423062624
582,607,92.7575172728572
582,626,66.3364638332034
582,643,96.3499905513136
582,648,61.9531950704859
582,650,22.3801624737022
582,653,87.6010152827442
582,672,38.6803593419799
582,687,32.2352115734592
583,53,33.9606196701676
583,172,96.9765443768306
583,232,29.162579636788
583,249,88.4993621927955
583,322,43.7816769700438
583,352,26.9830008251765
583,388,62.6897787002527
583,513,84.7486522485037
584,187,69.3339589461243
584,218,91.1652553084104
584,323,63.8637426252127
584,903,90.3996061652747
585,7,33.6028431421841
585,37,67.4895954751868
585,270,62.8795042028507
585,405,28.6211200016631
585,419,30.329621024785
585,444,74.1898912132458
585,627,90.5609397512553
585,634,88.8621423067186
585,656,65.2725139230439
586,58,68.9176713761462
586,70,28.0475321244202
586,100,30.2378972839444
586,104,92.5759815780498
586,111,83.7179222568195
586,172,96.2813994806917
586,223,76.8513248585538
586,233,22.4961044173179
586,249,78.3174912895515
586,366,91.1772865537251
586,545,95.616046238842
586,574,72.6433414438331
587,25,49.318628546818
587,38,80.5203739542195
587,58,95.6804975797377
587,191,17.2461622510795
587,202,37.5258446054891
587,236,23.4281766470364
587,249,91.8431151990414
587,284,46.4585776744846
587,285,14.7791575471351
587,337,82.4278128438496
587,404,64.5800105582663
587,408,18.9512687405801
587,432,65.6145156613495
587,440,83.5554213118322
587,448,24.6168509767163
587,513,77.430998929924
588,9,18.3920098911947
588,27,29.0089749975948
588,35,89.9976740049518
588,69,67.0263651512255
588,118,99.090579068414
588,149,32.2535756341852
588,160,21.405846469441
588,226,88.1328957813622
588,283,81.3094697454373
588,387,59.1163997862077
588,475,97.6863817292127
588,485,77.9027098906554
588,690,44.8190570487481
589,34,99.379548922743
589,45,28.8581565437096
589,156,25.7542990633027
589,166,59.6224230751144
589,216,86.9023125230333
589,225,88.2820501718514
589,257,75.4355505727603
589,258,70.4384826815393
589,268,23.9672342100376
589,275,27.7383650223266
589,312,86.5268181448378
589,313,70.4634092864838
589,416,58.6345516504115
589,446,25.9820334052067
589,462,98.4093674007001
589,602,73.8491247656101
590,47,71.5965644095597
590,83,44.7853390085998
590,144,25.48623870162
590,186,68.2803862548974
590,204,59.773514409149
590,230,63.88144917801
590,304,21.3236512295032
590,401,67.6993296198809
590,470,78.4358646051869
590,499,76.014102833242
590,507,21.4362426126219
590,518,54.9372113959962
590,561,63.9786262295001
590,563,89.70381980319
590,564,92.3858239212777
590,566,26.0449416708636
590,614,29.8751049727941
591,11,71.6479392342843
591,12,60.2031534747253
591,47,58.1704954534181
591,83,28.8153210987557
591,301,73.7463537647267
591,415,93.886553217096
591,437,29.0516393747495
591,451,65.1907087579684
591,467,75.5499812019705
591,479,86.5701173723537
591,491,30.2502017099258
591,499,33.3265927761346
591,504,73.9272486917713
591,518,71.0330360366903
591,563,29.2314436897741
591,566,82.1708098153038
591,614,61.4937647125211
592,27,39.1847290264648
592,35,31.8642940053341
592,69,65.5297951921818
592,86,80.7987463971131
592,193,30.5298364326865
592,483,65.6370707446677
592,511,46.4366488920172
592,534,72.5838959264547
592,569,27.0340090936707
592,606,39.6657005001275
592,632,87.8272173802392
593,16,76.0212392814374
593,23,53.4613440193616
593,92,82.4980861531466
593,114,24.7338388091114
593,154,73.9888086251894
593,168,72.920842561179
593,225,99.2572183499891
593,258,59.0084519422684
593,275,82.5280579694425
593,289,19.5553345426767
593,313,29.376645804865
593,314,30.4708369916744
593,345,66.351949910031
593,602,78.6787735611147
594,28,96.8350133299283
594,40,38.3632702279778
594,82,26.9635308346283
594,101,78.3757785021482
594,121,80.6646084981361
594,125,61.0017853439552
594,133,58.7992033053301
594,155,83.1771069934786
594,287,36.3084108491669
594,407,34.1468120157642
594,428,30.5178118936884
594,435,55.863868419404
594,456,26.5282874279376
594,549,79.2392790248344
594,572,66.565849947324
594,604,56.0519181984686
594,652,61.687862321919
595,300,51.7076836536836
595,487,48.9079268598578
595,525,72.9956762201445
595,543,70.011381368451
595,611,56.1327002111941
595,674,65.1919072309169
595,685,67.4755851996126
596,171,21.0921939846411
596,354,61.1811757899758
596,412,30.2063931163119
596,640,97.1049395874212
596,700,50.61019789375
597,4,41.4458232988813
597,15,24.0242504559902
597,24,25.3835379258973
597,55,67.1796615579311
597,57,95.1649016005058
597,245,75.1587272107736
597,295,25.8990514184397
597,329,91.8218789725004
597,368,87.7896829329521
